Row/Case,Status,VARY   1,VARY   2,FLOWEA,FLOWWA,FLOWFUR,XFIN1,XFIN2,XWIN1,XWIN2,XEAIN1,XEAIN2
236,OK,8,42,48.25,42,8,0.127413279,0.0273501381,0.0313574081,0.851566416,0.841229296,0.0841506685
237,OK,8,44,46.25,44,8,0.13159974,0.0277276666,0.0314191485,0.853906627,0.836981093,0.0831376154
238,OK,8,46,44.25,46,8,0.136094297,0.0281659896,0.0314715395,0.855982301,0.832434145,0.0821808286
239,OK,8,48,42.25,48,8,0.140934126,0.0286665896,0.0315149448,0.857822234,0.82755091,0.0812684748
240,OK,8,50,40.25,50,8,0.14616283,0.0292321616,0.0315494595,0.859449879,0.822287689,0.0803899358
241,OK,8.5,20,69.75,20,8.5,0.100993269,0.0300089004,0.0294848033,0.786297795,0.869521912,0.106021531
242,OK,8.5,22,67.75,22,8.5,0.103357468,0.0292082598,0.0298351607,0.797946103,0.866807355,0.10215995
243,OK,8.5,24,65.75,24,8.5,0.105843168,0.0286342185,0.0301201331,0.807574107,0.864036683,0.0989668023
244,OK,8.5,26,63.75,26,8.5,0.108459693,0.0282373515,0.0303558612,0.815642807,0.86118443,0.0962771963
245,OK,8.5,28,61.75,28,8.5,0.111217688,0.0279830324,0.0305535532,0.822484141,0.858228743,0.0939747026
246,OK,8.5,30,59.75,30,8.5,0.11412921,0.0278466158,0.0307211801,0.828342372,0.855149594,0.0919749179
247,OK,8.5,32,57.75,32,8.5,0.117207878,0.0278103779,0.0308645258,0.833400748,0.85192758,0.0902151899
248,OK,8.5,34,55.75,34,8.5,0.120469089,0.0278615317,0.0309878526,0.837799104,0.848543041,0.0886479939
249,OK,8.5,36,53.75,36,8.5,0.123930293,0.0279909154,0.031094335,0.841645762,0.844975354,0.0872365447
250,OK,8.5,38,51.75,38,8.5,0.127611332,0.0281921154,0.0311863463,0.845025728,0.841202303,0.0859518152
251,OK,8.5,40,49.75,40,8.5,0.131534858,0.0284608751,0.0312656532,0.848006463,0.837199469,0.0847704588
252,OK,8.5,42,47.75,42,8.5,0.135726854,0.0287947012,0.0313335457,0.850642011,0.832939581,0.0836733294
253,OK,8.5,44,45.75,44,8.5,0.140217269,0.0291926094,0.0313909252,0.852975987,0.828391784,0.0826443976
254,OK,8.5,46,43.75,46,8.5,0.145040824,0.0296549762,0.0314383604,0.855043784,0.823520793,0.0816699376
255,OK,8.5,48,41.75,48,8.5,0.150238005,0.0301834744,0.0314761186,0.856874198,0.818285852,0.0807378949
256,OK,8.5,50,39.75,50,8.5,0.155856341,0.0307810841,0.0315041783,0.858490649,0.812639455,0.0798373747
257,OK,9,20,69.25,20,9,0.107042761,0.0315001544,0.0294814396,0.785310639,0.86347578,0.105619939
258,OK,9,22,67.25,22,9,0.109558297,0.0306588986,0.0298306965,0.796985595,0.860610987,0.101759466
259,OK,9,24,65.25,24,9,0.112203931,0.030055405,0.0301143389,0.806634384,0.857681711,0.0985650063
260,OK,9,26,63.25,26,9,0.114989682,0.02963787,0.030348507,0.814719083,0.854661793,0.0958721546
261,OK,9,28,61.25,28,9,0.117927,0.0293699954,0.030544399,0.821572464,0.851528582,0.093564776
262,OK,9,30,59.25,30,9,0.121028864,0.0292259479,0.0307099708,0.827439425,0.848261146,0.0915586462
263,OK,9,32,57.25,32,9,0.124309946,0.0291871548,0.0308509853,0.8325037,0.844839049,0.0897912123
264,OK,9,34,55.25,34,9,0.127786845,0.029240226,0.0309716778,0.836905497,0.841241457,0.0882149917
265,OK,9,36,53.25,36,9,0.131478386,0.0293755807,0.031075189,0.840753417,0.837446404,0.0867931972
266,OK,9,38,51.25,38,9,0.135405988,0.0295865287,0.0311638517,0.844132679,0.833430139,0.0854967615
267,OK,9,40,49.25,40,9,0.139594122,0.0298686534,0.0312393832,0.847110899,0.829166472,0.0843022639
268,OK,9,42,47.25,42,9,0.144070876,0.0302194009,0.0313030147,0.849742229,0.824626086,0.0831904485
269,OK,9,44,45.25,44,9,0.148868649,0.030637817,0.0313555763,0.852070355,0.819775749,0.0821451402
270,OK,9,46,43.25,46,9,0.154025026,0.0311243958,0.0313975518,0.854130698,0.814577395,0.0811524253
271,OK,9,48,41.25,48,9,0.159583867,0.031681018,0.0314291053,0.855952057,0.808986999,0.0802000126
272,OK,9,50,39.25,50,9,0.165596696,0.0323109704,0.0314500893,0.857557817,0.802953183,0.0792767114
273,OK,9.5,20,68.75,20,9.5,0.113101736,0.0329699188,0.0294746763,0.784347255,0.857423566,0.105214818
274,OK,9.5,22,66.75,22,9.5,0.115769609,0.0320887499,0.0298226138,0.796048256,0.854407755,0.101355473
275,OK,9.5,24,64.75,24,9.5,0.118576288,0.0314563352,0.0301047025,0.805717413,0.851318988,0.0981596763
276,OK,9.5,26,62.75,26,9.5,0.121532495,0.0310185391,0.030337078,0.813817843,0.848130405,0.0954635105
277,OK,9.5,28,60.75,28,9.5,0.1246505,0.0307374251,0.0305309265,0.820683117,0.844818551,0.0931511393
278,OK,9.5,30,58.75,30,9.5,0.127944217,0.0305859958,0.0306941857,0.82655875,0.841361574,0.0911385175
279,OK,9.5,32,56.75,32,9.5,0.131429387,0.0305448489,0.0308325946,0.831628945,0.837737995,0.089363191
280,OK,9.5,34,54.75,34,9.5,0.13512383,0.0306000067,0.0309503584,0.836034271,0.833925788,0.0877777175
281,OK,9.5,36,52.75,36,9.5,0.139047769,0.0307414825,0.0310505812,0.839883601,0.829901625,0.0863453043
282,OK,9.5,38,50.75,38,9.5,0.143224227,0.0309623225,0.0311355516,0.843262359,0.825640196,0.0850368395
283,OK,9.5,40,48.75,40,9.5,0.147679524,0.031257962,0.0312069341,0.846238311,0.821113515,0.0838288214
284,OK,9.5,42,46.75,42,9.5,0.152443886,0.0316257994,0.0312658961,0.848865714,0.81629019,0.082701877
285,OK,9.5,44,44.75,44,9.5,0.157552203,0.0320649244,0.0313131927,0.851188316,0.811134574,0.0816396749
286,OK,9.5,46,42.75,46,9.5,0.163044972,0.0325759644,0.0313492155,0.853241573,0.80560578,0.0806281008
287,OK,9.5,48,40.75,48,9.5,0.168969481,0.0331610269,0.0313740189,0.855054276,0.799656466,0.0796546108
288,OK,9.5,50,38.75,50,9.5,0.175381312,0.0338237278,0.0313873219,0.856649776,0.793231329,0.0787076979
289,OK,10,20,68.25,20,10,0.119169865,0.0344193454,0.0294645497,0.783406622,0.851365559,0.104806124
290,OK,10,22,66.25,22,10,0.121991031,0.0334989623,0.029810951,0.795133067,0.848197992,0.100947921
291,OK,10,24,64.25,24,10,0.124959813,0.0328381642,0.030091265,0.80482217,0.844948896,0.097750755
292,OK,10,26,62.25,26,10,0.128087651,0.0323805282,0.030321619,0.812938048,0.841590705,0.0950512
293,OK,10,28,60.25,28,10,0.13138764,0.032086511,0.0305131837,0.819815045,0.838099151,0.0927337204
294,OK,10,30,58.25,30,10,0.134874643,0.0319279756,0.0306738765,0.82569927,0.834451454,0.0907144511
295,OK,10,32,56.25,32,10,0.138565487,0.0318847084,0.0308094094,0.830775382,0.830625076,0.088931036
296,OK,10,34,54.25,34,10,0.142479231,0.0319421596,0.0309239551,0.835184296,0.826596786,0.0873360707
297,OK,10,36,52.25,36,10,0.146637515,0.0320899503,0.0310205778,0.839035151,0.822341879,0.0858927535
298,OK,10,38,50.25,38,10,0.151064989,0.0323208753,0.0311015187,0.842413568,0.817833462,0.0845719228
299,OK,10,40,48.25,40,10,0.155789849,0.0326302348,0.0311683858,0.845387459,0.813041733,0.0833499898
300,OK,10,42,46.25,42,10,0.160844493,0.0330153923,0.0312222792,0.848011178,0.807933194,0.0822074559
301,OK,10,44,44.25,44,10,0.166266334,0.033475496,0.0312638729,0.850328538,0.802469757,0.0811278226
302,OK,10,46,42.25,46,10,0.172098823,0.0340113232,0.0312934622,0.852375019,0.796607677,0.0800967619
303,OK,10,48,40.25,48,10,0.178392722,0.0346252275,0.031310985,0.854179408,0.790296252,0.0791014605
304,OK,10,50,38.25,50,10,0.185207726,0.0353211775,0.0313160196,0.855765017,0.783476211,0.0781300743
305,OK,10,30,58.25,30,10,0.134874643,0.0319279755,0.0306738761,0.82569927,0.834451454,0.090714451
