Row/Case,Status,VARY   1,VARY   2,FLOWEA,FLOWWA,FLOWFUR,XFIN1,XFIN2,XWIN1,XWIN2,XEAIN1,XEAIN2
47,OK,2,48,40,48,2,0.0304009404,0.0152444763,0.0255221042,0.687796635,0.944076953,0.151236834
48,OK,2,50,38,50,2,0.0313577136,0.0153209513,0.0258087445,0.695353047,0.94283354,0.148128903
49,OK,2.5,20,67.5,20,2.5,0.0286287255,0.0186273521,0.0204940215,0.515242474,0.950877251,0.190513479
50,OK,2.5,22,65.5,22,2.5,0.0287279954,0.0192129779,0.0204941974,0.529695794,0.950777805,0.195859759
51,OK,2.5,24,63.5,24,2.5,0.0288284515,0.019730102,0.0204943757,0.542151471,0.950677171,0.200467528
52,OK,2.5,26,61.5,26,2.5,0.0289301204,0.0201921506,0.0204945556,0.552995121,0.950575322,0.204479344
53,OK,2.5,28,59.5,28,2.5,0.0293587131,0.0201629967,0.0209126085,0.567517562,0.949728676,0.201346246
54,OK,2.5,30,57.5,30,2.5,0.0300587669,0.0198353266,0.0215875652,0.584241068,0.948353666,0.193830083
55,OK,2.5,32,55.5,32,2.5,0.0307969366,0.0195588928,0.0222005892,0.599519794,0.947002472,0.187059546
56,OK,2.5,34,53.5,34,2.5,0.0315752601,0.0193310139,0.0227586352,0.613515703,0.945666102,0.180936375
57,OK,2.5,36,51.5,36,2.5,0.032396293,0.0191492203,0.0232678655,0.626369318,0.944335839,0.175377247
58,OK,2.5,38,49.5,38,2.5,0.033263108,0.0190113427,0.023733718,0.638202681,0.943003172,0.170311345
59,OK,2.5,40,47.5,40,2.5,0.0341793179,0.0189155615,0.0241609799,0.649121932,0.9416597,0.165678296
60,OK,2.5,42,45.5,42,2.5,0.0351491196,0.018860434,0.0245538605,0.659219535,0.940297017,0.161426451
61,OK,2.5,44,43.5,44,2.5,0.0361773611,0.0188449111,0.0249160595,0.668576184,0.938906577,0.157511446
62,OK,2.5,46,41.5,46,2.5,0.0372696306,0.0188683499,0.0252508307,0.677262433,0.937479536,0.153895016
63,OK,2.5,48,39.5,48,2.5,0.0384323739,0.0189305281,0.0255610377,0.685340064,0.936006586,0.150544009
64,OK,2.5,50,37.5,50,2.5,0.039673045,0.0190316639,0.0258492047,0.692863261,0.934477747,0.147429565
65,OK,3,20,67,20,3,0.034501121,0.0221421174,0.020503339,0.513358316,0.944995537,0.189923445
66,OK,3,22,65,22,3,0.0346385958,0.0228457012,0.0205035289,0.527691684,0.944857873,0.19522847
67,OK,3,24,63,24,3,0.0347779876,0.0234687727,0.0205037206,0.54003847,0.944718289,0.199798659
68,OK,3,26,61,26,3,0.0349193465,0.0240272098,0.0205039137,0.550782503,0.944576737,0.203775988
69,OK,3,28,59,28,3,0.0354579829,0.0239883554,0.0209314765,0.565348623,0.943610538,0.200518951
70,OK,3,30,57,30,3,0.0363142387,0.0236028552,0.0216082563,0.582047038,0.942077502,0.193037106
71,OK,3,32,55,32,3,0.0372181925,0.0232780897,0.0222230084,0.597303522,0.940558796,0.186293828
72,OK,3,34,53,34,3,0.0381725352,0.0230109874,0.0227826961,0.61127882,0.939044766,0.180191903
73,OK,3,36,51,36,3,0.0391806219,0.0227987236,0.0232934893,0.624112464,0.937525886,0.174648852
74,OK,3,38,49,38,3,0.0402464808,0.0226388287,0.0237608319,0.635925677,0.935992684,0.169594525
75,OK,3,40,47,40,3,0.0413748528,0.0225292513,0.0241895159,0.646823916,0.934435628,0.164969073
76,OK,3,42,45,42,3,0.0425712587,0.0224683942,0.0245837534,0.656899053,0.932844984,0.160721245
77,OK,3,44,43,44,3,0.0438420972,0.0224551396,0.0249472461,0.666231261,0.931210653,0.156806974
78,OK,3,46,41,46,3,0.0451947756,0.0224888689,0.0252832473,0.674890605,0.929521973,0.153188201
79,OK,3,48,39,48,3,0.0466378814,0.0225694871,0.0255946187,0.682938401,0.927767496,0.149831902
80,OK,3,50,37,50,3,0.0481814018,0.0226974547,0.02588388,0.690428357,0.925934714,0.146709271
81,OK,3.5,20,66.5,20,3.5,0.0404204398,0.0255922475,0.0205103968,0.511523385,0.93906916,0.189323688
82,OK,3.5,22,64.5,22,3.5,0.040602339,0.0264138242,0.0205105767,0.525738593,0.938887081,0.194587035
83,OK,3.5,24,62.5,24,3.5,0.0407871334,0.0271434083,0.0205107571,0.537977816,0.938702106,0.199119135
84,OK,3.5,26,60.5,26,3.5,0.0409749087,0.0277992666,0.0205109386,0.548623136,0.938514149,0.203061394
85,OK,3.5,28,58.5,28,3.5,0.0416315043,0.0277495007,0.020947749,0.563232595,0.937420743,0.199683751
86,OK,3.5,30,56.5,30,3.5,0.04264937,0.0273085294,0.0216261329,0.579905982,0.935724493,0.192235112
87,OK,3.5,32,54.5,32,3.5,0.0437251872,0.0269375684,0.0222423826,0.595140278,0.934032426,0.185518047
88,OK,3.5,34,52.5,34,3.5,0.0448623895,0.0266332,0.0228034679,0.609095023,0.932334138,0.179436357
89,OK,3.5,36,50.5,36,3.5,0.0460652385,0.0263922871,0.0233155636,0.621908765,0.930619194,0.173908374
90,OK,3.5,38,48.5,38,3.5,0.0473388458,0.026212102,0.0237841172,0.633701917,0.928877032,0.168864591
91,OK,3.5,40,46.5,40,3.5,0.0486892335,0.0260904033,0.024213922,0.644579246,0.92709684,0.164245653
92,OK,3.5,42,44.5,42,3.5,0.0501234313,0.0260254833,0.0246091899,0.654632033,0.925267374,0.160000684
93,OK,3.5,44,42.5,44,3.5,0.0516496134,0.0260162023,0.0249736195,0.663939916,0.923376762,0.156085889
94,OK,3.5,46,40.5,46,3.5,0.0532772824,0.0260620188,0.0253104591,0.672572463,0.921412253,0.152463386
95,OK,3.5,48,38.5,48,3.5,0.0550175073,0.0261630255,0.0256225619,0.680590503,0.919359925,0.149100246
96,OK,3.5,50,36.5,50,3.5,0.0568832324,0.0263199969,0.0259124356,0.688047243,0.917204326,0.145967676
97,OK,4,20,66,20,4,0.0463857668,0.0289801164,0.0205151662,0.509736018,0.933099063,0.188714407
98,OK,4,22,64,22,4,0.046618325,0.0299196379,0.0205153047,0.523834876,0.932866366,0.193935625
99,OK,4,24,62,24,4,0.046855037,0.0307562021,0.0205154421,0.535967898,0.932629516,0.198429108
100,OK,4,26,60,26,4,0.0470960412,0.0315104057,0.0205155785,0.546515472,0.932388376,0.202335669
101,OK,4,28,58,28,4,0.0478784033,0.0314485538,0.0209613673,0.561168007,0.931160225,0.198840559
102,OK,4,30,56,30,4,0.049063264,0.0309543972,0.0216411261,0.57781645,0.929295605,0.191424023
103,OK,4,32,54,32,4,0.0503170033,0.0305393151,0.022258631,0.59302863,0.92742436,0.184732129
104,OK,4,34,52,34,4,0.0516438908,0.0301995863,0.0228208561,0.606962898,0.925535248,0.17866966
105,OK,4,36,50,36,4,0.0530492043,0.0299318026,0.0233339785,0.619756831,0.923616811,0.173155729
106,OK,4,38,48,38,4,0.054539271,0.029733019,0.0238034459,0.631530029,0.921657277,0.168121442
107,OK,4,40,46,40,4,0.0561215532,0.0296008458,0.0242340493,0.642386575,0.919644391,0.163507916
108,OK,4,42,44,42,4,0.0578047823,0.0295335085,0.024629996,0.652417152,0.917565215,0.159264623
109,OK,4,44,42,44,4,0.0595991444,0.0295298928,0.0249949769,0.661700855,0.915405872,0.15534801
110,OK,4,46,40,46,4,0.0615165272,0.0295895876,0.0253322286,0.670306743,0.913151237,0.151720342
111,OK,4,48,38,48,4,0.063570842,0.0297129355,0.0256445886,0.67829514,0.910784562,0.14834875
112,OK,4,50,36,50,4,0.0657784421,0.0299011001,0.0259345434,0.685718733,0.908287006,0.145204413
113,OK,4.5,20,65.5,20,4.5,0.0523961566,0.0323080792,0.0205176214,0.507994579,0.927086216,0.188095782
114,OK,4.5,22,63.5,22,4.5,0.0526856093,0.0333654258,0.0205176804,0.521978902,0.926796704,0.193274395
115,OK,4.5,24,61.5,24,4.5,0.0529807866,0.03430935,0.0205177352,0.534007119,0.926501472,0.197728699
116,OK,4.5,26,59.5,26,4.5,0.0532819002,0.0351627248,0.0205177853,0.54445796,0.926200308,0.20159891
117,OK,4.5,28,57.5,28,4.5,0.0541977157,0.03508765,0.020972276,0.559153384,0.924830002,0.197989279
118,OK,4.5,30,55.5,30,4.5,0.0555549201,0.0345425286,0.0216531705,0.575776983,0.922791903,0.190603748
119,OK,4.5,32,53.5,32,4.5,0.0569926041,0.0340853463,0.0222716772,0.590967133,0.920735712,0.183935987
120,OK,4.5,34,51.5,34,4.5,0.0585159676,0.0337121194,0.0228347714,0.604881016,0.918649254,0.177891721
121,OK,4.5,36,49.5,36,4.5,0.0601314178,0.0334192091,0.0233486296,0.617655242,0.916519945,0.172390817
122,OK,4.5,38,47.5,38,4.5,0.0618466328,0.033203493,0.0238186959,0.629408609,0.914334663,0.167364966
123,OK,4.5,40,45.5,40,4.5,0.0636706788,0.0330624744,0.0242497554,0.640244514,0.912079557,0.162755729
124,OK,4.5,42,43.5,42,4.5,0.0656141887,0.0329943554,0.0246460056,0.650253036,0.909739797,0.1585129
125,OK,4.5,44,41.5,44,4.5,0.067689605,0.0329980952,0.0250111235,0.659512723,0.907299262,0.154593136
126,OK,4.5,46,39.5,46,4.5,0.0699115032,0.0330734675,0.0253483273,0.668092112,0.904740159,0.150958822
127,OK,4.5,48,37.5,48,4.5,0.0722970148,0.033221129,0.0256604299,0.676051005,0.902042545,0.147577104
128,OK,4.5,50,35.5,50,4.5,0.0748663789,0.0334427097,0.0259498857,0.683441548,0.899183724,0.144419089
129,OK,5,20,65,20,5,0.0584506373,0.0355784705,0.0205177401,0.506297457,0.921031615,0.187467968
130,OK,5,22,63,22,5,0.0588032068,0.0367534615,0.0205176745,0.520169059,0.920679111,0.192603478
131,OK,5,24,61,24,5,0.0591634143,0.0378050481,0.0205175997,0.532093889,0.920318978,0.197018015
132,OK,5,26,59,26,5,0.0595315687,0.0387583321,0.0205175148,0.542449054,0.919950909,0.200851199
133,OK,5,28,57,28,5,0.0605883919,0.0386689365,0.0209804236,0.557187254,0.918431176,0.197129801
134,OK,5,30,55,30,5,0.0621232389,0.0380750134,0.0216622056,0.573786113,0.916214547,0.18977419
135,OK,5,32,53,32,5,0.0637508379,0.0375777059,0.0222814495,0.58895433,0.913967704,0.18312952
136,OK,5,34,51,34,5,0.0654774145,0.0371728084,0.0228451297,0.602847926,0.911677446,0.177102436
137,OK,5,36,49,36,5,0.0673106203,0.03685649,0.0233594184,0.615602558,0.909329951,0.171613525
138,OK,5,38,47,38,5,0.069259622,0.036625491,0.0238297523,0.627336225,0.906910615,0.166595033
139,OK,5,40,45,40,5,0.0713352573,0.0364772484,0.0242609058,0.638151636,0.904403826,0.16198894
140,OK,5,42,43,42,5,0.0735502646,0.0364099848,0.0246570608,0.648138267,0.901792663,0.157745332
141,OK,5,44,41,44,5,0.0759195944,0.0364227812,0.0250218744,0.657374111,0.899058519,0.153821049
142,OK,5,46,39,46,5,0.0784608227,0.0365156521,0.0253585377,0.66592717,0.896180626,0.150178554
143,OK,5,48,37,48,5,0.0811946931,0.0366896344,0.0256698291,0.673856714,0.893135464,0.146784971
144,OK,5,50,35,50,5,0.0841458255,0.0369469065,0.0259581574,0.681214318,0.889896002,0.143611288
145,OK,5.5,20,64.5,20,5.5,0.0645482147,0.0387936005,0.0205155028,0.504643071,0.914936273,0.186831097
146,OK,5.5,22,62.5,22,5.5,0.064970097,0.0400860047,0.0205152609,0.518403763,0.914514633,0.191922983
147,OK,5.5,24,60.5,24,5.5,0.0654019007,0.0412454895,0.0205150023,0.530226641,0.914083087,0.19629714
148,OK,5.5,26,58.5,26,5.5,0.0658440611,0.0422993422,0.0205147255,0.540487218,0.913641204,0.200092589
149,OK,5.5,28,56.5,28,5.5,0.0670493016,0.0421945692,0.0209857627,0.555268145,0.911964925,0.196262002
150,OK,5.5,30,54.5,30,5.5,0.0687670282,0.0415539571,0.0216681747,0.571842378,0.909564786,0.188935226
151,OK,5.5,32,52.5,32,5.5,0.0705904444,0.0410184617,0.0222878816,0.586988758,0.907121663,0.182312612
152,OK,5.5,34,50.5,34,5.5,0.0725268988,0.0405836937,0.022851853,0.600862167,0.904621236,0.176301684
153,OK,5.5,36,48.5,36,5.5,0.074585403,0.0402456692,0.0233662533,0.613597319,0.902048331,0.170823719
154,OK,5.5,38,46.5,38,5.5,0.0767767513,0.0400010297,0.0238365078,0.625311414,0.899386727,0.165811496
155,OK,5.5,40,44.5,40,5.5,0.0791137228,0.0398471869,0.0242673744,0.636106482,0.896618888,0.161207379
156,OK,5.5,42,42.5,42,5.5,0.0816113688,0.039782428,0.0246630141,0.646071386,0.893725602,0.156961718
157,OK,5.5,44,40.5,44,5.5,0.084287404,0.0398060057,0.0250270559,0.655283559,0.890685524,0.153031505
158,OK,5.5,46,38.5,46,5.5,0.0871627242,0.0399182318,0.025362655,0.663810462,0.887474603,0.149379241
159,OK,5.5,48,36.5,48,5.5,0.0902620855,0.0401205935,0.0256725434,0.671710808,0.884065352,0.145971991
160,OK,5.5,50,34.5,50,5.5,0.0936150024,0.040415901,0.0259590711,0.679035593,0.880425906,0.142780553
161,OK,6,20,64,20,6,0.0706878763,0.0419557529,0.0205108933,0.503029871,0.908801219,0.18618528
162,OK,6,22,62,22,6,0.0711852277,0.043365299,0.020510417,0.51668145,0.908304343,0.191232998
163,OK,6,24,60,24,6,0.0716951801,0.0446328612,0.020509913,0.528403822,0.907794895,0.195566135
164,OK,6,26,58,26,6,0.0722183277,0.0457878738,0.0205093798,0.538570931,0.90727228,0.199323114
165,OK,6,28,56,28,6,0.0735792392,0.0456667101,0.0209882497,0.553394588,0.905432498,0.195385748
166,OK,6,30,54,30,6,0.0754850077,0.0449814786,0.0216710262,0.569944307,0.902843952,0.18808673
167,OK,6,32,52,32,6,0.077510061,0.0444097019,0.0222909123,0.585068947,0.900199012,0.181485134
168,OK,6,34,50,34,6,0.0796629676,0.0439468443,0.0228548695,0.598922268,0.897482148,0.175489329
169,OK,6,36,48,36,6,0.0819542145,0.0435888065,0.02336905,0.611638047,0.894676719,0.170021254
170,OK,6,38,46,38,6,0.0843963643,0.0433321704,0.0238388631,0.623332697,0.891764755,0.165014187
171,OK,6,40,44,40,6,0.0870043069,0.0431743635,0.024269045,0.634107562,0.88872663,0.160410852
172,OK,6,42,42,42,6,0.0897956158,0.043113782,0.0246637287,0.644050897,0.885540636,0.156161833
173,OK,6,44,40,44,6,0.0927910285,0.0431499004,0.0250265069,0.653239566,0.882182443,0.152224234
174,OK,6,46,38,46,6,0.0960150823,0.0432833888,0.0253604889,0.661740473,0.878624406,0.148560564
175,OK,6,48,36,48,6,0.0994969556,0.0435162536,0.0256683479,0.669611771,0.874834672,0.145137765
176,OK,6,50,34,50,6,0.103271575,0.0438520278,0.0259523584,0.676903848,0.87077604,0.141926398
177,OK,6.5,20,63.5,20,6.5,0.0768685944,0.0450671826,0.0205038988,0.501456337,0.902627492,0.185530608
178,OK,6.5,22,61.5,22,6.5,0.0774475198,0.0465935684,0.0205031235,0.515000584,0.902049342,0.190533589
179,OK,6.5,24,59.5,24,6.5,0.0780421443,0.0479693417,0.0205023064,0.526623895,0.901455534,0.194825048
180,OK,6.5,26,57.5,26,6.5,0.07865326,0.0492260467,0.0205014442,0.53669868,0.90084528,0.198542787
181,OK,6.5,28,55.5,28,6.5,0.0801769295,0.0490875237,0.0209878455,0.551565125,0.898835209,0.194500889
182,OK,6.5,30,53.5,30,6.5,0.0822758163,0.048359706,0.0216707136,0.568090437,0.896053453,0.187228556
183,OK,6.5,32,51.5,32,6.5,0.0845082302,0.0477535307,0.0222904865,0.583193428,0.893201265,0.180646938
184,OK,6.5,34,49.5,34,6.5,0.0868840559,0.047264352,0.0228541138,0.597026751,0.890261811,0.174665216
185,OK,6.5,36,47.5,36,6.5,0.0894153709,0.0468879931,0.0233677318,0.609723257,0.887216877,0.169205961
186,OK,6.5,38,45.5,38,6.5,0.0921166454,0.0466210145,0.0238367281,0.621398576,0.884046604,0.16420292
187,OK,6.5,40,43.5,40,6.5,0.09500505,0.0464609007,0.0242658115,0.632153369,0.880729115,0.159599148
188,OK,6.5,42,41.5,42,6.5,0.0981008887,0.0464062024,0.0246590796,0.642075278,0.877240006,0.155345427
189,OK,6.5,44,39.5,44,6.5,0.101428179,0.0464566691,0.0250200803,0.651240588,0.873551714,0.151398947
190,OK,6.5,46,37.5,46,6.5,0.105015426,0.0466133878,0.0253518658,0.659715648,0.869632679,0.147722167
191,OK,6.5,48,35.5,48,6.5,0.108896636,0.046878961,0.0256570364,0.66755803,0.865446296,0.144281866
192,OK,6.5,50,33.5,50,6.5,0.113112672,0.0472577373,0.0259377738,0.674817491,0.86094952,0.141048298
193,OK,7,20,63,20,7,0.083089331,0.0481301113,0.0204945089,0.499920989,0.896416142,0.18486714
194,OK,7,22,61,22,7,0.083755872,0.049773014,0.0204933642,0.513359661,0.895750745,0.189824794
195,OK,7,24,59,24,7,0.0844416495,0.0512570956,0.0204921591,0.524885357,0.895066172,0.194073891
196,OK,7,26,57,26,7,0.0851476959,0.0526159783,0.0204908888,0.534868971,0.894361396,0.197751602
197,OK,7,28,55,28,7,0.0868410342,0.0524591735,0.0209845154,0.549778305,0.89217443,0.193607262
198,OK,7,30,53,30,7,0.089138019,0.0516907731,0.0216671954,0.56627931,0.889194764,0.186360543
199,OK,7,32,51,32,7,0.0915834075,0.0510520643,0.0222865549,0.581360734,0.886130015,0.17979786
200,OK,7,34,49,34,7,0.0941884955,0.050538328,0.0228495279,0.595174137,0.882961952,0.173829173
201,OK,7,36,47,36,7,0.0969670653,0.0501453461,0.0233622299,0.607851457,0.879670679,0.168377652
202,OK,7,38,45,38,7,0.0999356318,0.0498696969,0.0238300219,0.619507543,0.876234319,0.163377486
203,OK,7,40,43,40,7,0.103113814,0.0497089634,0.0242575788,0.630242375,0.872628577,0.158772028
204,OK,7,42,41,42,7,0.106524853,0.0496618982,0.0246489551,0.640142977,0.86882616,0.154512231
205,OK,7,44,39,44,7,0.110196303,0.0497285767,0.0250076442,0.64928506,0.864796018,0.150555317
206,OK,7,46,37,46,7,0.114160955,0.0499105691,0.0253366295,0.657734396,0.860502378,0.146863666
207,OK,7,48,35,48,7,0.118458051,0.050211151,0.0256384238,0.665547963,0.855903485,0.143403831
208,OK,7,50,33,50,7,0.123134908,0.0506355847,0.0259150971,0.672774874,0.85094995,0.14014569
209,OK,7.5,20,62.5,20,7.5,0.0893490402,0.0511467277,0.020482717,0.498422374,0.89016822,0.184194923
210,OK,7.5,22,60.5,22,7.5,0.0901091639,0.0529058124,0.0204811265,0.511757204,0.889409687,0.189106638
211,OK,7.5,24,58.5,24,7.5,0.0908925195,0.0544982723,0.0204794523,0.523186722,0.888628005,0.193312661
212,OK,7.5,26,56.5,26,7.5,0.0917004254,0.0559597794,0.0204776874,0.53308033,0.887821863,0.196949525
213,OK,7.5,28,54.5,28,7.5,0.0935701575,0.0557838187,0.0209782293,0.548032692,0.885451588,0.192704688
214,OK,7.5,30,52.5,30,7.5,0.0960701133,0.0549768147,0.0216604354,0.564509478,0.882269424,0.185482515
215,OK,7.5,32,50.5,32,7.5,0.098733969,0.0543074264,0.0222790745,0.579569403,0.878986928,0.17893772
216,OK,7.5,34,48.5,34,7.5,0.101574524,0.0537708967,0.0228410607,0.593362951,0.875584385,0.172981009
217,OK,7.5,36,46.5,36,7.5,0.104607378,0.0533630028,0.0233524841,0.606021153,0.872040105,0.167536121
218,OK,7.5,38,44.5,38,7.5,0.107851225,0.0530803801,0.0238186736,0.617658084,0.868330066,0.162537656
219,OK,7.5,40,42.5,40,7.5,0.111328298,0.0529207523,0.0242442634,0.628373042,0.864427401,0.157929234
220,OK,7.5,42,40.5,42,7.5,0.115064976,0.0528831207,0.0246332567,0.638252435,0.860301727,0.153661939
221,OK,7.5,44,38.5,44,7.5,0.119092602,0.0529679435,0.0249890826,0.647371388,0.855918272,0.149692995
222,OK,7.5,46,36.5,46,7.5,0.123448566,0.0531773386,0.0253146431,0.655795091,0.851236744,0.145984646
223,OK,7.5,48,34.5,48,7.5,0.128177744,0.0535153368,0.0256123481,0.663579914,0.846209856,0.142503163
224,OK,7.5,50,32.5,50,7.5,0.133334417,0.0539882177,0.0258841356,0.670774303,0.840781391,0.139217971
225,OK,8,20,62,20,8,0.0956466718,0.054119184,0.0204685192,0.496959077,0.883884782,0.183513982
226,OK,8,22,60,22,8,0.0965062611,0.0559941128,0.0204664016,0.510191765,0.883027309,0.188379124
227,OK,8,24,58,24,8,0.0973935512,0.0576950023,0.0204641708,0.521526534,0.882142249,0.192541332
228,OK,8,26,56,26,8,0.0983101948,0.0592595533,0.0204618189,0.531331295,0.881227957,0.196136515
229,OK,8,28,54,28,8,0.100362853,0.0590636103,0.0209689617,0.546326864,0.878668154,0.191792974
230,OK,8,30,52,30,8,0.103070538,0.0582199632,0.0216504029,0.562779506,0.875279026,0.18459428
231,OK,8,32,50,32,8,0.10595822,0.0575217435,0.0222680084,0.577817985,0.871773736,0.178066321
232,OK,8,34,48,34,8,0.109040296,0.056964191,0.0228286685,0.591591722,0.868130998,0.172120516
233,OK,8,36,46,36,8,0.11233429,0.0565431155,0.0233384428,0.604230854,0.864327227,0.166681141
234,OK,8,38,44,38,8,0.115861207,0.0562552477,0.0238026223,0.615848684,0.860336128,0.161683177
235,OK,8,40,42,40,8,0.119646053,0.0560984962,0.0242257936,0.626543829,0.856128107,0.157070481
236,OK,8,42,40,42,8,0.123718543,0.056072159,0.0246119001,0.63640208,0.851669507,0.152794227
237,OK,8,44,38,44,8,0.128114052,0.0561771342,0.0249642963,0.645497968,0.846921598,0.148811602
238,OK,8,46,36,46,8,0.132874876,0.0564161567,0.0252857899,0.653896092,0.841839275,0.14508466
239,OK,8,48,34,48,8,0.138051909,0.0567940975,0.0255786714,0.6616522,0.836369354,0.141579328
240,OK,8,50,32,50,8,0.14370689,0.0573183623,0.0258447261,0.668814051,0.830448312,0.138264497
241,OK,8.5,20,61.5,20,8.5,0.101981175,0.057049593,0.0204519145,0.495529723,0.877566877,0.182824317
242,OK,8.5,22,59.5,22,8.5,0.10294602,0.0590400322,0.0204491831,0.508661937,0.876604763,0.187642227
243,OK,8.5,24,57.5,24,8.5,0.103943519,0.0608493954,0.0204463035,0.519903358,0.875610143,0.191759864
244,OK,8.5,26,55.5,26,8.5,0.104975715,0.0625173877,0.0204432646,0.529620441,0.874580984,0.19531249
245,OK,8.5,28,53.5,28,8.5,0.10721763,0.0623006874,0.0209566916,0.544659419,0.87182564,0.190871912
