Row/Case,Status,VARY   1,VARY   2,FLOWEA,FLOWWA,FLOWFUR,XFIN1,XFIN2,XWIN1,XWIN2,XEAIN1,XEAIN2
48,OK,2,50,40.5,50,2,0.0325185086,0.0135725686,0.0274591367,0.742618676,0.940022353,0.130301185
49,OK,2.5,20,70,20,2.5,0.02781343,0.0194621971,0.0204925435,0.553332739,0.951694025,0.204579136
50,OK,2.5,22,68,22,2.5,0.0282521657,0.0192204594,0.0211274799,0.573423509,0.950620352,0.199070838
51,OK,2.5,24,66,24,2.5,0.0288875657,0.0186760418,0.0219766607,0.594661658,0.949135772,0.18965874
52,OK,2.5,26,64,26,2.5,0.0295560444,0.0182103845,0.0227264595,0.613595345,0.947717494,0.181426013
53,OK,2.5,28,62,28,2.5,0.0302586453,0.0178162727,0.0233909819,0.630548302,0.946350371,0.17417947
54,OK,2.5,30,60,30,2.5,0.0309969937,0.0174870431,0.0239822765,0.645791467,0.945020728,0.167762453
55,OK,2.5,32,58,32,2.5,0.0317732196,0.0172167761,0.0245105774,0.659552012,0.943716201,0.162047416
56,OK,2.5,34,56,34,2.5,0.0325899217,0.0170003512,0.0249845536,0.672020938,0.942425522,0.156929986
57,OK,2.5,36,54,36,2.5,0.0334501622,0.0168334328,0.0254115429,0.683359371,0.941138293,0.152324265
58,OK,2.5,38,52,38,2.5,0.0343574846,0.0167124242,0.0257977609,0.693703738,0.939844752,0.148159132
59,OK,2.5,40,50,40,2.5,0.0353159531,0.0166344131,0.0261484814,0.703169989,0.938535563,0.144375333
60,OK,2.5,42,48,42,2.5,0.036330211,0.0165971165,0.0264681902,0.711857047,0.937201596,0.140923197
61,OK,2.5,44,46,44,2.5,0.0374055603,0.0165988351,0.0267607139,0.719849622,0.935833723,0.137760823
62,OK,2.5,46,44,46,2.5,0.0385480641,0.0166384165,0.0270293282,0.727220499,0.934422605,0.134852645
63,OK,2.5,48,42,48,2.5,0.039764677,0.0167152314,0.0272768463,0.734032416,0.932958474,0.132168288
64,OK,2.5,50,40,50,2.5,0.0410634096,0.0168291644,0.0275056935,0.740339592,0.931430894,0.129681643
65,OK,3,20,69.5,20,3,0.0335105629,0.0231311288,0.0205019296,0.551211234,0.945987505,0.203910423
66,OK,3,22,67.5,22,3,0.0340533598,0.0228383179,0.0211462825,0.57134485,0.944800355,0.198303026
67,OK,3,24,65.5,24,3,0.0348259539,0.0221950662,0.0219976737,0.592571482,0.94317637,0.188937222
68,OK,3,26,63.5,26,3,0.0356395372,0.0216447377,0.0227495223,0.611498699,0.941610938,0.180740237
69,OK,3,28,61.5,28,3,0.0364954949,0.0211789439,0.0234159539,0.62844801,0.940088548,0.173521041
70,OK,3,30,59.5,30,3,0.0373959345,0.0207899182,0.0240090341,0.643688736,0.938595028,0.167124615
71,OK,3,32,57.5,32,3,0.0383435975,0.0204707527,0.0245390117,0.657446869,0.937117388,0.16142466
72,OK,3,34,55.5,34,3,0.0393418224,0.0202154699,0.0250145676,0.669912548,0.935643607,0.156317746
73,OK,3,36,53.5,36,3,0.0403945453,0.0200190124,0.0254430498,0.681246257,0.934162402,0.151718686
74,OK,3,38,51.5,38,3,0.041506329,0.0198771941,0.0258306813,0.691583934,0.932662986,0.147556889
75,OK,3,40,49.5,40,3,0.0426824212,0.019786639,0.0261827419,0.701041145,0.931134834,0.143773494
76,OK,3,42,47.5,42,3,0.0439288369,0.0197447218,0.0265037205,0.709716494,0.929567439,0.140319111
77,OK,3,44,45.5,44,3,0.0452524708,0.0197495168,0.026797446,0.717694407,0.92795008,0.137152033
78,OK,3,46,43.5,46,3,0.0466612415,0.0197997594,0.0270671927,0.725047403,0.926271562,0.134236811
79,OK,3,48,41.5,48,3,0.0481642753,0.019894824,0.0273157711,0.731837947,0.92451995,0.131543122
80,OK,3,50,39.5,50,3,0.04977214,0.0200347179,0.0275456006,0.738119968,0.922682255,0.129044847
81,OK,3.5,20,69,20,3.5,0.0392507023,0.0267315461,0.0205091866,0.549145016,0.940240108,0.20323366
82,OK,3.5,22,67,22,3.5,0.0399026828,0.0263868667,0.0211626885,0.569321454,0.938934625,0.197530152
83,OK,3.5,24,65,24,3.5,0.0408157253,0.025647829,0.0220160706,0.590536327,0.937168201,0.188209599
84,OK,3.5,26,63,26,3.5,0.0417780856,0.0250154033,0.0227697441,0.609456847,0.935452167,0.180047482
85,OK,3.5,28,61,28,3.5,0.0427915373,0.0244801055,0.023437852,0.626402337,0.933770607,0.172854865
86,OK,3.5,30,59,30,3.5,0.0438587235,0.0240331339,0.0240324751,0.641640518,0.932108797,0.16647833
87,OK,3.5,32,57,32,3.5,0.0449830617,0.0236666496,0.0245638744,0.655396218,0.93045306,0.160792789
88,OK,3.5,34,55,34,3.5,0.0461687067,0.0233738684,0.0250407405,0.667858713,0.928790549,0.155695727
89,OK,3.5,36,53,36,3.5,0.0474205592,0.023149055,0.0254704285,0.679187848,0.927109008,0.151102646
90,OK,3.5,38,51,38,3.5,0.048744311,0.0229874729,0.0258591663,0.689519069,0.925396518,0.146943466
91,OK,3.5,40,49,40,3.5,0.0501465242,0.0228853196,0.0262122354,0.698967555,0.923641236,0.143159701
92,OK,3.5,42,47,42,3.5,0.051634744,0.0228396626,0.0265341251,0.707631584,0.921831126,0.139702226
93,OK,3.5,44,45,44,3.5,0.0532176503,0.0228483858,0.0268286604,0.715595294,0.919953684,0.136529506
94,OK,3.5,46,43,46,3.5,0.0549052521,0.0229101509,0.0270991099,0.722930928,0.917995633,0.133606189
95,OK,3.5,48,41,48,3.5,0.056709137,0.0230243779,0.0273482741,0.729700669,0.915942584,0.130901978
96,OK,3.5,50,39,50,3.5,0.0586427886,0.0231912464,0.0275785584,0.73595814,0.913778647,0.128390716
97,OK,4,20,68.5,20,4,0.0450330108,0.0302659657,0.0205142898,0.547132187,0.934452695,0.202549004
98,OK,4,22,66.5,22,4,0.0457991571,0.0298686646,0.0211766707,0.567351484,0.933024168,0.19675217
99,OK,4,24,64.5,24,4,0.0468558415,0.0290367779,0.0220318185,0.588554378,0.931112335,0.18747585
100,OK,4,26,62.5,26,4,0.0479705826,0.0283247405,0.0227870849,0.607467992,0.929242328,0.179347744
101,OK,4,28,60.5,28,4,0.0491455883,0.0277220469,0.0234566285,0.624409498,0.927397778,0.172180955
102,OK,4,30,58.5,30,4,0.0503840921,0.0272189241,0.0240525428,0.639645041,0.92556336,0.165823619
103,OK,4,32,56.5,32,4,0.0516902514,0.026806658,0.0245850985,0.65339829,0.923724645,0.160151827
104,OK,4,34,54.5,34,4,0.0530691139,0.0264777054,0.0250629934,0.665857668,0.921867887,0.155063954
105,OK,4,36,52.5,36,4,0.054526637,0.0262256952,0.0254935867,0.67718238,0.919979771,0.150476168
106,OK,4,38,50.5,38,4,0.056069751,0.026045379,0.0258831074,0.68750738,0.918047136,0.146318883
107,OK,4,40,48.5,40,4,0.057706465,0.0259325632,0.0262368357,0.696947454,0.916056693,0.142533968
108,OK,4,42,46.5,42,4,0.0594460151,0.0258840429,0.0265592556,0.705600553,0.913994723,0.139072543
109,OK,4,44,44.5,44,4,0.0612990616,0.0258975473,0.0268541839,0.713550518,0.911846748,0.135893227
110,OK,4,46,42.5,46,4,0.0632779438,0.0259717022,0.0271248762,0.72086931,0.909597173,0.132960742
111,OK,4,48,40.5,48,4,0.0653970068,0.0261060159,0.0273741157,0.72761882,0.90722887,0.130244789
112,OK,4,50,38.5,50,4,0.0676730198,0.02630089,0.0276042844,0.733852355,0.904722688,0.127719143
113,OK,4.5,20,68,20,4.5,0.0508566272,0.0337368735,0.0205172157,0.545170901,0.928626152,0.201856577
114,OK,4.5,22,66,22,4.5,0.0517417789,0.0332862392,0.0211882054,0.565433135,0.92707001,0.195969025
115,OK,4.5,24,64,24,4.5,0.052945233,0.0323643377,0.0220448877,0.586623846,0.925009873,0.186735943
116,OK,4.5,26,62,26,4.5,0.0542158839,0.0315750931,0.0228015088,0.605530358,0.922982601,0.178641009
117,OK,4.5,28,60,28,4.5,0.05555642,0.030907049,0.0234722402,0.622467727,0.920971333,0.171499306
118,OK,4.5,30,58,30,4.5,0.056970719,0.0303495221,0.0240691857,0.637700541,0.918960089,0.165160484
119,OK,4.5,32,56,32,4.5,0.0584637426,0.0298929758,0.0246026232,0.651451324,0.916933627,0.159501781
120,OK,4.5,34,54,34,4.5,0.0600415076,0.0295291541,0.0250812546,0.66390765,0.914877231,0.154422436
121,OK,4.5,36,52,36,4.5,0.0617111194,0.029251091,0.0255124398,0.675228085,0.912776433,0.14983926
122,OK,4.5,38,50,38,4.5,0.0634808569,0.0290530629,0.0259024058,0.685547091,0.91061673,0.145683141
123,OK,4.5,40,48,40,4.5,0.0653603088,0.0289305204,0.0262564264,0.694979059,0.908383257,0.141896287
124,OK,4.5,42,46,42,4.5,0.0673605633,0.0288800204,0.0265789757,0.703621606,0.906060453,0.138430043
125,OK,4.5,44,44,44,4.5,0.069494458,0.0288991725,0.0268738559,0.711558275,0.903631677,0.135243159
126,OK,4.5,46,42,46,4.5,0.0717769047,0.028986605,0.0271443029,0.718860735,0.901078783,0.132300408
127,OK,4.5,48,40,48,4.5,0.0742253062,0.0291419574,0.0273930732,0.72559058,0.898381611,0.129571464
128,OK,4.5,50,38,50,4.5,0.0768600936,0.0293659044,0.0276225142,0.731800787,0.895517382,0.127029996
129,OK,5,20,67.5,20,5,0.0567206679,0.0371467263,0.0205179455,0.543259329,0.92276138,0.2011565
130,OK,5,22,65.5,22,5,0.0577295211,0.0366420844,0.0211972717,0.563564632,0.9210732,0.195180651
131,OK,5,24,63.5,24,5,0.0590828028,0.0356329072,0.0220552523,0.584742969,0.918861937,0.185989835
132,OK,5,26,61.5,26,5,0.060512813,0.0347687864,0.0228129839,0.603642192,0.916674195,0.177927249
133,OK,5,28,59.5,28,5,0.0620227659,0.0340373812,0.0234846487,0.620575273,0.914492577,0.170809903
134,OK,5,30,57.5,30,5,0.0636172371,0.0334271563,0.0240823579,0.635805269,0.912300397,0.164488916
135,OK,5,32,55.5,32,5,0.0653020556,0.0329278033,0.0246163938,0.649553567,0.910081542,0.158842644
136,OK,5,34,53.5,34,5,0.0670842835,0.0325303976,0.0250954593,0.662006898,0.907820248,0.153771163
137,OK,5,36,51.5,36,5,0.0689722644,0.0322274178,0.0255269118,0.673323193,0.905500814,0.149191909
138,OK,5,38,49.5,38,5,0.070975735,0.0320127017,0.0259169715,0.683636419,0.903107283,0.145036223
139,OK,5,40,47.5,40,5,0.0731059959,0.0318813778,0.0262709018,0.69306057,0.900623092,0.14124663
140,OK,5,42,45.5,42,5,0.0753761472,0.0318297993,0.0265931611,0.701692928,0.898030681,0.137774682
141,OK,5,44,43.5,44,5,0.0778014007,0.0318554914,0.0268875304,0.709616731,0.895311057,0.134579239
142,OK,5,46,41.5,46,5,0.0803994827,0.0319571233,0.0271572175,0.716903351,0.892443287,0.131625099
143,OK,5,48,39.5,48,5,0.0831911552,0.0321345098,0.0274049427,0.723614075,0.889403889,0.128881879
144,OK,5,50,37.5,50,5,0.0862008891,0.0323886505,0.0276330068,0.729801544,0.88616609,0.126323106
145,OK,5.5,20,67,20,5.5,0.062624232,0.0404979462,0.0205164622,0.541395688,0.916859297,0.200448862
146,OK,5.5,22,65,22,5.5,0.0637613375,0.039938659,0.0212038518,0.561744236,0.915034802,0.194386968
147,OK,5.5,24,63,24,5.5,0.0652674315,0.0388448574,0.0220628898,0.582910015,0.912669669,0.18523747
148,OK,5.5,26,61,26,5.5,0.0668601661,0.0379081245,0.0228214826,0.601801764,0.910318341,0.177206423
149,OK,5.5,28,59,28,5.5,0.0685433265,0.0371152982,0.0234938203,0.61873041,0.907962843,0.170112712
150,OK,5.5,30,57,30,5.5,0.0703222389,0.0364540468,0.0240920188,0.633957493,0.905585732,0.163808888
151,OK,5.5,32,55,32,5.5,0.0722036622,0.0359133389,0.024626362,0.64770328,0.903169965,0.15817439
152,OK,5.5,34,53,34,5.5,0.0741957776,0.0354836238,0.0251055503,0.660153664,0.90069866,0.153110111
153,OK,5.5,36,51,36,5.5,0.0763082569,0.0351568636,0.0255369347,0.671465938,0.898154796,0.148534086
154,OK,5.5,38,49,38,5.5,0.0785524018,0.0349264924,0.0259267247,0.68177358,0.895520861,0.144378089
155,OK,5.5,40,47,40,5.5,0.0809413545,0.034787351,0.0262801677,0.691190184,0.892778464,0.140584946
156,OK,5.5,42,45,42,5.5,0.0834903862,0.0347356226,0.0266017008,0.699812691,0.889907899,0.137106393
157,OK,5.5,44,43,44,5.5,0.0862172765,0.0347687837,0.0268950761,0.70772403,0.886887632,0.13390138
158,OK,5.5,46,41,46,5.5,0.0891428066,0.0348855836,0.0271634652,0.714995273,0.883693712,0.1309347
159,OK,5.5,48,39,48,5.5,0.0922913967,0.0350860574,0.027409541,0.721687393,0.880299045,0.128175882
160,OK,5.5,50,37,50,5.5,0.0956919336,0.0353715837,0.0276355443,0.727852682,0.876672504,0.125598273
161,OK,6,20,66.5,20,6,0.0685664037,0.0437929197,0.0205127514,0.539578237,0.910920834,0.199733727
162,OK,6,22,64.5,22,6,0.0698361663,0.0431783842,0.0212079307,0.55997024,0.908955892,0.193587888
163,OK,6,24,62.5,24,6,0.0714979806,0.0420025285,0.0220677814,0.581123282,0.906434226,0.184478779
164,OK,6,26,60.5,26,6,0.0732567166,0.040995387,0.0228269813,0.600007376,0.90391629,0.176478476
165,OK,6,28,58.5,28,6,0.0751167749,0.0401430362,0.0234997261,0.616931435,0.901383486,0.169407687
166,OK,6,30,56.5,30,6,0.0770842836,0.0394324013,0.0240981337,0.632155506,0.898817569,0.163120357
167,OK,6,32,54.5,32,6,0.0791669928,0.0388517743,0.024632486,0.645898743,0.896200507,0.157496979
168,OK,6,34,52.5,34,6,0.0813742756,0.0383910205,0.0251114777,0.65834621,0.893514232,0.152439235
169,OK,6,36,50.5,36,6,0.083717219,0.0380416224,0.0255424494,0.669654567,0.890740316,0.147865738
170,OK,6,38,48.5,38,6,0.0862087951,0.0377966457,0.0259315953,0.679956797,0.887859593,0.14370868
171,OK,6,40,46.5,40,6,0.0888641154,0.0376506773,0.0262841416,0.689366095,0.884851726,0.139911162
172,OK,6,42,44.5,42,6,0.0917007768,0.0375997641,0.0266044971,0.697979058,0.881694708,0.136425085
173,OK,6,44,42.5,44,6,0.0947393178,0.0376413704,0.026896378,0.705878304,0.878364285,0.133209465
174,OK,6,46,40.5,46,6,0.0980038096,0.0377743653,0.0271629097,0.713134597,0.87483326,0.130229063
175,OK,6,48,38.5,48,6,0.101522624,0.0379990511,0.0274067065,0.719808588,0.871070647,0.127453286
176,OK,6,50,36.5,50,6,0.105329435,0.0383172413,0.0276299345,0.725952213,0.867040606,0.124855261
177,OK,6.5,20,66,20,6.5,0.0745462556,0.0470339964,0.0205068018,0.537805269,0.904946929,0.199011148
178,OK,6.5,22,64,22,6.5,0.0759529335,0.0463636426,0.0212094971,0.558240972,0.902837555,0.192783312
179,OK,6.5,24,62,24,6.5,0.0777732969,0.0451082281,0.0220699117,0.579381104,0.900156777,0.183713681
180,OK,6.5,26,60,26,6.5,0.07970122,0.0440328265,0.0228294609,0.598257358,0.897469304,0.17574334
181,OK,6.5,28,58,28,6.5,0.0817417618,0.0431228099,0.0235023424,0.615176674,0.89475588,0.168694767
182,OK,6.5,30,56,30,6.5,0.0839019029,0.042364411,0.0241006733,0.630397621,0.891997407,0.162423265
183,OK,6.5,32,54,32,6.5,0.0861904437,0.0417452907,0.0246347306,0.644138257,0.889174808,0.156810352
184,OK,6.5,34,52,34,6.5,0.0886180204,0.0412547701,0.0251131994,0.656582819,0.886268762,0.151758471
185,OK,6.5,36,50,36,6.5,0.0911972198,0.0408838893,0.0255434058,0.667887337,0.883259355,0.147186797
186,OK,6.5,38,48,38,6.5,0.0939427867,0.0406253798,0.0259315238,0.678184302,0.880125669,0.143027913
187,OK,6.5,40,46,40,6.5,0.0968719254,0.0404736082,0.0262827529,0.687586505,0.8768453,0.139225179
188,OK,6.5,42,44,42,6.5,0.10000471,0.0404245201,0.0266014663,0.696190198,0.873393801,0.135730642
189,OK,6.5,44,42,44,6.5,0.103364622,0.0404756039,0.0268913372,0.704077681,0.869744016,0.13250335
190,OK,6.5,46,40,46,6.5,0.106979253,0.0406258901,0.0271554341,0.711319407,0.865865286,0.129508012
191,OK,6.5,48,38,48,6.5,0.110881212,0.040875996,0.0273963006,0.717975698,0.861722459,0.126713872
192,OK,6.5,50,36,50,6.5,0.115109317,0.0412282286,0.027616013,0.724098126,0.857274638,0.124093793
193,OK,7,20,65.5,20,7,0.0805628525,0.0502234851,0.0204986045,0.536075129,0.898938526,0.198281146
194,OK,7,22,63.5,22,7,0.0821105568,0.0494967746,0.021208542,0.556554803,0.896680884,0.191973125
195,OK,7,24,61.5,24,7,0.0840922165,0.0481642282,0.0220692692,0.577681846,0.893838496,0.182942081
196,OK,7,26,59.5,26,7,0.0861924181,0.0470226658,0.022828906,0.596550074,0.890978657,0.17500093
197,OK,7,28,57.5,28,7,0.088416921,0.0460568089,0.0235016501,0.61346448,0.888081409,0.167973876
198,OK,7,30,55.5,30,7,0.0907736071,0.0452522473,0.0240996143,0.628682182,0.885126758,0.161717538
199,OK,7,32,53.5,32,7,0.0932723846,0.0445960537,0.0246330672,0.642420148,0.882094526,0.156114431
200,OK,7,34,51.5,34,7,0.0959252211,0.0440770449,0.0251106809,0.654861796,0.878964075,0.151067738
201,OK,7,36,49.5,36,7,0.0987462854,0.0436858542,0.0255397625,0.666162529,0.875713928,0.146497171
202,OK,7,38,47.5,38,7,0.101752194,0.0434149133,0.0259264611,0.676454344,0.87232132,0.142335685
203,OK,7,40,45.5,40,7,0.104962362,0.043258403,0.0262759425,0.685849627,0.868761668,0.13852688
204,OK,7,42,43.5,42,7,0.108399488,0.0432122013,0.0265925396,0.694444284,0.865007944,0.135022918
205,OK,7,44,41.5,44,7,0.112090174,0.0432738589,0.0268798717,0.702320291,0.861029923,0.131782865
206,OK,7,46,39.5,46,7,0.116065753,0.0434426105,0.0271409414,0.709547786,0.856793272,0.128771337
207,OK,7,48,37.5,48,7,0.120363344,0.0437194386,0.0273782085,0.716186753,0.852258411,0.125957385
208,OK,7,50,35.5,50,7,0.125027259,0.044107205,0.0275936433,0.722288392,0.847379058,0.123313556
209,OK,7.5,20,65,20,7.5,0.0866152529,0.0533636554,0.0204881537,0.53438619,0.892896573,0.197543735
210,OK,7.5,22,63,22,7.5,0.0883079485,0.0525800789,0.0212050598,0.554910139,0.89048697,0.191157204
211,OK,7.5,24,61,24,7.5,0.0904535685,0.0511727639,0.0220658456,0.576023913,0.887480564,0.182163872
212,OK,7.5,26,59,26,7.5,0.0927290436,0.0499670948,0.0228253058,0.594883921,0.884445627,0.174251151
213,OK,7.5,28,57,28,7.5,0.0951408746,0.0489471951,0.0234976349,0.611793242,0.881361466,0.167244921
214,OK,7.5,30,55,30,7.5,0.0976978913,0.0480980577,0.0240949386,0.62700756,0.878207144,0.161003085
215,OK,7.5,32,53,32,7.5,0.100411165,0.0474062099,0.0246274738,0.640742769,0.874961334,0.155409123
216,OK,7.5,34,51,34,7.5,0.103294061,0.0468600021,0.0251038953,0.653181471,0.871602015,0.150366936
217,OK,7.5,36,49,36,7.5,0.106362409,0.0464496967,0.0255314873,0.664478445,0.868106074,0.145796749
218,OK,7.5,38,47,38,7.5,0.10963479,0.0461674601,0.0259163679,0.674765193,0.864448811,0.141631871
219,OK,7.5,40,45,40,7.5,0.113132947,0.04600732,0.026263665,0.684153696,0.860603354,0.137816116
220,OK,7.5,42,43,42,7.5,0.11688234,0.0459651238,0.026577662,0.692739508,0.856539961,0.134301744
221,OK,7.5,44,41,44,7.5,0.120912865,0.0460385227,0.0268619168,0.70060428,0.852225179,0.131047807
222,OK,7.5,46,39,46,7.5,0.125259803,0.0462269996,0.0271193549,0.707817824,0.8476208,0.128018799
223,OK,7.5,48,37,48,7.5,0.129965048,0.0465319547,0.0273523395,0.714439786,0.842682567,0.125183535
224,OK,7.5,50,35,50,7.5,0.135078732,0.0469568686,0.0275627183,0.720520979,0.8373585,0.122514199
225,OK,8,20,64.5,20,8,0.0927025133,0.0564567323,0.0204754458,0.532736878,0.886822016,0.1967989
226,OK,8,22,62.5,22,8,0.0945440188,0.0556158091,0.0211990479,0.553305425,0.884256907,0.190335413
227,OK,8,24,60.5,24,8,0.0968561785,0.0541360305,0.0220596361,0.574405745,0.881084158,0.181378937
228,OK,8,26,58.5,26,8,0.0993098243,0.0528682689,0.0228186533,0.593257331,0.877871494,0.173493894
229,OK,8,28,56.5,28,8,0.101912237,0.0517960991,0.0234902875,0.610161381,0.874597445,0.166507798
230,OK,8,30,54.5,30,8,0.104673241,0.0509039625,0.0240866341,0.625372163,0.871240094,0.160279801
231,OK,8,32,52.5,32,8,0.107605122,0.050177882,0.0246179349,0.639104507,0.86777691,0.154694319
232,OK,8,34,50.5,34,8,0.110722706,0.0496057791,0.0250928235,0.651540206,0.864184435,0.149655945
233,OK,8,36,48.5,36,8,0.114043559,0.0491775803,0.0255185567,0.662833417,0.860437847,0.145085399
234,OK,8,38,46.5,38,8,0.117588318,0.0488852213,0.0259012165,0.673115146,0.856510426,0.140916323
235,OK,8,40,44.5,40,8,0.121381162,0.0487226109,0.0262458862,0.682496968,0.85237291,0.137092721
236,OK,8,42,42.5,42,8,0.125450444,0.0486856016,0.0265567931,0.691074082,0.847992718,0.133566927
237,OK,8,44,40.5,44,8,0.129829514,0.0487719856,0.0268374245,0.698927809,0.843333013,0.13029795
238,OK,8,46,38.5,46,8,0.134557802,0.0489815396,0.0270906182,0.706127631,0.838351528,0.127250128
239,OK,8,48,36.5,48,8,0.139682224,0.0493161359,0.0273186271,0.712732844,0.832999092,0.124392
240,OK,8,50,34.5,50,8,0.14525904,0.0497799418,0.0275231602,0.718793866,0.827217738,0.121695333
241,OK,8.5,20,64,20,8.5,0.0988236899,0.0595048979,0.0204604801,0.531125657,0.8807158,0.196046616
242,OK,8.5,22,62,22,8.5,0.100817679,0.0586061733,0.0211905062,0.551739149,0.877991784,0.189507608
243,OK,8.5,24,60,24,8.5,0.103298872,0.0570561819,0.0220506397,0.572825824,0.874650455,0.180587142
244,OK,8.5,26,58,26,8.5,0.105933487,0.0557283057,0.0228089456,0.591668777,0.871257533,0.172729035
