Row/Case,Status,VARY   1,VARY   2,FLOWEA,FLOWWA,FLOWFUR,XFIN1,XFIN2,XWIN1,XWIN2,XEAIN1,XEAIN2
54,OK,2.5,30,63.75,30,2.5,0.0323095756,0.012550654,0.0281255173,0.763044598,0.939564905,0.123036409
55,OK,2.5,32,61.75,32,2.5,0.0331199475,0.0124053313,0.0284311971,0.772245843,0.938448854,0.119683418
56,OK,2.5,34,59.75,34,2.5,0.033972175,0.012306535,0.0287000805,0.780414352,0.937327743,0.116725654
57,OK,2.5,36,57.75,36,2.5,0.0348698249,0.01224892,0.0289384601,0.787706898,0.936191713,0.114096972
58,OK,2.5,38,55.75,38,2.5,0.0358168932,0.0122283941,0.0291513311,0.79425027,0.935031774,0.111744741
59,OK,2.5,40,53.75,40,2.5,0.0368178675,0.0122418672,0.0293427003,0.800147917,0.93383943,0.109626605
60,OK,2.5,42,51.75,42,2.5,0.0378778032,0.0122870676,0.029515813,0.805484931,0.932606382,0.107708105
61,OK,2.5,44,49.75,44,2.5,0.0390024177,0.0123624087,0.0296733227,0.810331821,0.931324258,0.105960926
62,OK,2.5,46,47.75,46,2.5,0.0401982062,0.0124668936,0.0298174181,0.814747397,0.929984374,0.104361569
63,OK,2.5,48,45.75,48,2.5,0.0414725829,0.0126000512,0.0299499198,0.818780991,0.928577495,0.102890351
64,OK,2.5,50,43.75,50,2.5,0.0428340563,0.0127618972,0.0300723537,0.82247419,0.927093588,0.101530629
65,OK,3,20,73.25,20,3,0.0346240836,0.0169826531,0.0256942229,0.690691553,0.939681691,0.149258828
66,OK,3,22,71.25,22,3,0.0354014805,0.016349537,0.0263665051,0.709344886,0.938232012,0.142036683
67,OK,3,24,69.25,24,3,0.0362149861,0.0158454043,0.0269288321,0.725268377,0.936856179,0.135980187
68,OK,3,26,67.25,26,3,0.037066858,0.0154469924,0.0274047478,0.738990871,0.935528392,0.130837188
69,OK,3,28,65.25,28,3,0.0379598119,0.0151364069,0.0278119631,0.750918208,0.934228223,0.126420526
70,OK,3,30,63.25,30,3,0.0388969831,0.0148998714,0.0281639339,0.761365331,0.932939081,0.12258909
71,OK,3,32,61.25,32,3,0.0398819265,0.0147267608,0.0284709948,0.770579373,0.931647076,0.119234881
72,OK,3,34,59.25,34,3,0.0409186419,0.0146088753,0.0287411727,0.778756344,0.930340183,0.116274073
73,OK,3,36,57.25,36,3,0.0420116207,0.0145398998,0.028980771,0.786053286,0.929007606,0.113640744
74,OK,3,38,55.25,38,3,0.0431659091,0.0145150035,0.0291947923,0.792597213,0.927639296,0.11128241
75,OK,3,40,53.25,40,3,0.044387191,0.0145305458,0.0293872481,0.798491754,0.926225558,0.1091568
76,OK,3,42,51.25,42,3,0.0456818896,0.0145838602,0.0295613858,0.80382213,0.924756722,0.107229498
77,OK,3,44,49.25,44,3,0.0470572935,0.0146730976,0.0297198586,0.808658935,0.923222845,0.105472188
78,OK,3,46,47.25,46,3,0.0485217123,0.0147971166,0.029864852,0.813061012,0.921613433,0.103861343
79,OK,3,48,45.25,48,3,0.0500846678,0.0149554091,0.0299981806,0.817077683,0.919917149,0.102377217
80,OK,3,50,43.25,50,3,0.0517571322,0.0151480578,0.0301213618,0.82075047,0.918121503,0.101003072
81,OK,3.5,20,72.75,20,3.5,0.0404872795,0.0196059122,0.0257206727,0.688925574,0.933792045,0.148765517
82,OK,3.5,22,70.75,22,3.5,0.0414021228,0.0188755533,0.026394872,0.707615694,0.932203002,0.141560908
83,OK,3.5,24,68.75,24,3.5,0.0423601331,0.018293605,0.0269588905,0.723571274,0.930680973,0.135515769
84,OK,3.5,26,66.75,26,3.5,0.0433640365,0.0178333952,0.0274363122,0.737320842,0.929199648,0.13037962
85,OK,3.5,28,64.75,28,3.5,0.0444171179,0.0174743845,0.0278448788,0.749270294,0.927738,0.125966398
86,OK,3.5,30,62.75,30,3.5,0.0455231777,0.0172007485,0.028198069,0.759734794,0.92627875,0.12213572
87,OK,3.5,32,60.75,32,3.5,0.0466865342,0.0170002773,0.0285062341,0.768961759,0.924807229,0.118780075
88,OK,3.5,34,58.75,34,3.5,0.0479120582,0.0168635474,0.0287774133,0.777147478,0.923310525,0.115815969
89,OK,3.5,36,56.75,36,3.5,0.0492052326,0.016783303,0.0290179174,0.784449248,0.921776847,0.113177699
90,OK,3.5,38,54.75,38,3.5,0.0505722339,0.0167539994,0.0292327532,0.790994302,0.92019501,0.110812919
91,OK,3.5,40,52.75,40,3.5,0.0520200377,0.0167714656,0.0294259331,0.796886437,0.918554026,0.108679438
92,OK,3.5,42,50.75,42,3.5,0.0535565498,0.016832658,0.0296007024,0.802211005,0.916842744,0.106742871
93,OK,3.5,44,48.75,44,3.5,0.0551907688,0.0169354823,0.0297597086,0.807038675,0.915049519,0.104974899
94,OK,3.5,46,46.75,46,3.5,0.0569329866,0.0170786685,0.0299051286,0.811428326,0.913161881,0.10335195
95,OK,3.5,48,44.75,48,3.5,0.0587950381,0.0172616895,0.030038764,0.815429265,0.911166194,0.101854202
96,OK,3.5,50,42.75,50,3.5,0.0607906125,0.0174847144,0.0301621144,0.819082952,0.909047269,0.100464806
97,OK,4,20,72.25,20,4,0.0463747981,0.022176458,0.0257440779,0.687208799,0.92788112,0.148267069
98,OK,4,22,70.25,22,4,0.0474291301,0.0213510104,0.0264199521,0.705934729,0.926150914,0.141079816
99,OK,4,24,68.25,24,4,0.0485339562,0.0206928777,0.0269854178,0.72192169,0.924480622,0.135045882
100,OK,4,26,66.25,26,4,0.0496924961,0.0201720955,0.0274640962,0.735697864,0.922843404,0.129916434
101,OK,4,28,64.25,28,4,0.0509086347,0.0197655647,0.0278737562,0.747669173,0.921217605,0.12550649
102,OK,4,30,62.25,30,4,0.0521868746,0.0194554757,0.0282278962,0.758150983,0.919585225,0.121676384
103,OK,4,32,60.25,32,4,0.0535323431,0.0192280816,0.0285368822,0.767390969,0.917930771,0.118319089
104,OK,4,34,58.25,34,4,0.0549508363,0.0190727711,0.0288087614,0.775585688,0.916240398,0.115351434
105,OK,4,36,56.25,36,4,0.056448893,0.018981377,0.0290498493,0.782892681,0.914501253,0.112707928
106,OK,4,38,54.25,38,4,0.0580338974,0.0189476638,0.0292651532,0.789439387,0.912700945,0.11033636
107,OK,4,40,52.25,40,4,0.0597142095,0.0189669503,0.0294586823,0.795329771,0.910827104,0.10819461
108,OK,4,42,50.25,42,4,0.0614993292,0.0190358334,0.0296336749,0.800649304,0.908866991,0.10624832
109,OK,4,44,48.25,44,4,0.0634000993,0.0191519896,0.0297927676,0.805468733,0.906807128,0.104469151
110,OK,4,46,46.25,46,4,0.0654289582,0.0193140374,0.0299381218,0.809846968,0.904632915,0.102833479
111,OK,4,48,44.25,48,4,0.0676002542,0.0195214476,0.0300715186,0.813833302,0.902328222,0.101321391
112,OK,4,50,42.25,50,4,0.0699306406,0.0197744959,0.0301944309,0.817469131,0.899874923,0.0999159102
113,OK,4.5,20,71.75,20,4.5,0.0522858749,0.0246965758,0.0257644374,0.685539289,0.921949683,0.147763536
114,OK,4.5,22,69.75,22,4.5,0.0534816604,0.0237781273,0.0264417415,0.704300068,0.920076593,0.140593465
115,OK,4.5,24,67.75,24,4.5,0.0547355259,0.0230453987,0.0270084072,0.72031771,0.918256062,0.134570588
116,OK,4.5,26,65.75,26,4.5,0.056051208,0.0224652452,0.0274880889,0.734120018,0.916460698,0.129447694
117,OK,4.5,28,63.75,28,4.5,0.0574332208,0.02201209,0.0278985801,0.746112915,0.914668194,0.125040868
118,OK,4.5,30,61.75,30,4.5,0.0588868056,0.0216661986,0.028253396,0.756611944,0.912859793,0.121211151
119,OK,4.5,32,59.75,32,4.5,0.060417942,0.0214123326,0.0285629132,0.765865022,0.911019139,0.117851992
120,OK,4.5,34,57.75,34,4.5,0.0620334033,0.0212387286,0.0288351847,0.77406896,0.909131407,0.114880537
121,OK,4.5,36,55.75,36,4.5,0.0637408468,0.0211363356,0.0290765266,0.78138153,0.907182621,0.112231502
122,OK,4.5,38,53.75,38,4.5,0.0655489386,0.0210982505,0.029291943,0.78793037,0.905159113,0.109852802
123,OK,4.5,40,51.75,40,4.5,0.0674675124,0.021119301,0.0294854356,0.793819603,0.903047046,0.107702385
124,OK,4.5,42,49.75,42,4.5,0.0695077692,0.0211957419,0.0296602304,0.799134818,0.900831994,0.105745907
125,OK,4.5,44,47.75,44,4.5,0.0716825262,0.0213250376,0.0298189475,0.803946836,0.89849852,0.103955004
126,OK,4.5,46,45.75,46,4.5,0.0740065261,0.0215057111,0.0299637257,0.808314598,0.896029742,0.102305986
127,OK,4.5,48,43.75,48,4.5,0.0764968241,0.0217372495,0.0300963173,0.812287379,0.893406852,0.100778834
128,OK,4.5,50,41.75,50,4.5,0.0791732768,0.0220200552,0.030218158,0.815906515,0.890608558,0.0993564223
129,OK,5,20,71.25,20,5,0.0582197593,0.0271684871,0.0257817532,0.683915163,0.915998481,0.147254956
130,OK,5,22,69.25,22,5,0.0595588876,0.0261590632,0.02646024,0.70270985,0.913980866,0.1401019
131,OK,5,24,67.25,24,5,0.0609639293,0.0253532877,0.0270278556,0.718757479,0.912008209,0.134089935
132,OK,5,26,65.25,26,5,0.0624391607,0.0247149431,0.0275082846,0.732585443,0.910052548,0.128973453
133,OK,5,28,63.25,28,5,0.0639897534,0.0242160526,0.027919341,0.744599645,0.908090899,0.124569585
134,OK,5,30,61.25,30,5,0.0656217217,0.0238350155,0.0282745546,0.755115781,0.906103717,0.120740074
135,OK,5,32,59.25,32,5,0.0673419392,0.0235551455,0.0285843089,0.764381995,0.904073745,0.117378835
136,OK,5,34,57.25,34,5,0.0691582061,0.0233635611,0.0288566591,0.772595335,0.901985128,0.114403327
137,OK,5,36,55.25,36,5,0.0710793579,0.0232503551,0.0290979187,0.779913793,0.899822716,0.111748468
138,OK,5,38,53.25,38,5,0.0731154136,0.0232079791,0.0293130845,0.786465199,0.897571495,0.109362292
139,OK,5,40,51.25,40,5,0.0752777657,0.023230789,0.0295061455,0.792353829,0.895216081,0.107202805
140,OK,5,42,49.25,42,5,0.0775794195,0.0233147153,0.029680311,0.797665384,0.892740262,0.105235672
141,OK,5,44,47.25,44,5,0.0800352904,0.0234570264,0.0298381776,0.802470756,0.890126524,0.103432492
142,OK,5,46,45.25,46,5,0.0826625768,0.0236561675,0.0299818545,0.806828913,0.88735556,0.101769495
143,OK,5,48,43.25,48,5,0.0854812263,0.0239116601,0.0301130562,0.810789117,0.884405708,0.100226542
144,OK,5,50,41.25,50,5,0.0885145277,0.0242240548,0.0302331705,0.814392641,0.881252292,0.0987863405
145,OK,5.5,20,70.75,20,5.5,0.0641757158,0.0295943489,0.0257960303,0.682334606,0.910028246,0.146741357
146,OK,5.5,22,68.75,22,5.5,0.0656600018,0.028495917,0.0264754506,0.701162276,0.90786454,0.139605153
147,OK,5.5,24,66.75,24,5.5,0.0672182717,0.027618608,0.027043764,0.717239199,0.905737956,0.133603959
148,OK,5.5,26,64.75,26,5.5,0.0688553625,0.0269232341,0.0275246815,0.731092337,0.903619948,0.128493743
149,OK,5.5,28,62.75,28,5.5,0.0705771306,0.0263794938,0.0279360349,0.743127546,0.901486826,0.124092675
150,OK,5.5,30,60.75,30,5.5,0.0723903962,0.0259639757,0.0282913644,0.753660656,0.899318231,0.120263185
151,OK,5.5,32,58.75,32,5.5,0.0743029664,0.0256585884,0.0286010578,0.76294002,0.897095967,0.116899651
152,OK,5.5,34,56.75,34,5.5,0.0763237157,0.0254493656,0.0288731689,0.771162907,0.894803107,0.113919836
153,OK,5.5,36,54.75,36,5.5,0.0784627143,0.0253255704,0.0291140046,0.778487524,0.892423272,0.111258853
154,OK,5.5,38,52.75,38,5.5,0.0807314017,0.0252790309,0.0293285501,0.78504188,0.889940039,0.108864851
155,OK,5.5,40,50.75,40,5.5,0.0831428108,0.0253036512,0.0295207776,0.790930399,0.887336402,0.106695887
156,OK,5.5,42,48.75,42,5.5,0.0857118482,0.0253950545,0.0296938733,0.796238889,0.884594268,0.104717625
157,OK,5.5,44,46.75,44,5.5,0.0884556461,0.0255503307,0.0298504045,0.801038311,0.881693939,0.102901615
158,OK,5.5,46,44.75,46,5.5,0.0913940018,0.0257678647,0.0299924427,0.80538766,0.878613544,0.101223997
159,OK,5.5,48,42.75,48,5.5,0.0945499317,0.0260472318,0.0301216552,0.80933618,0.875328401,0.0996644933
160,OK,5.5,50,40.75,50,5.5,0.0979503739,0.0263891534,0.0302393705,0.812925083,0.871810243,0.0982056232
161,OK,6,20,70.25,20,6,0.0701530253,0.0319762545,0.0258072761,0.680795864,0.904039689,0.146222754
162,OK,6,22,68.25,22,6,0.071784211,0.0307907274,0.0264873796,0.699655605,0.901728399,0.139103242
163,OK,6,24,66.25,24,6,0.0734976773,0.0298433654,0.0270561372,0.715761134,0.899446176,0.133112678
164,OK,6,26,64.25,26,6,0.0752988426,0.0290921083,0.0275372827,0.729638958,0.897163865,0.128008586
165,OK,6,28,62.25,28,6,0.0771942734,0.0285044017,0.0279486626,0.741694861,0.894857054,0.123610157
166,OK,6,30,60.25,30,6,0.0791916269,0.0280550776,0.0283038239,0.752244789,0.892504539,0.119780503
167,OK,6,32,58.25,32,6,0.0812996813,0.0277246807,0.0286131554,0.761537285,0.890087153,0.116414455
168,OK,6,34,56.25,34,6,0.0835284303,0.027498192,0.028884706,0.769769831,0.887586853,0.113430075
169,OK,6,36,54.25,36,6,0.0858892324,0.0273640711,0.0291247722,0.777100833,0.884985984,0.110762664
170,OK,6,38,52.25,38,6,0.0883950119,0.0273135449,0.0293383232,0.783658474,0.882266653,0.108360481
171,OK,6,40,50.25,40,6,0.0910605181,0.0273400842,0.0295293095,0.789547318,0.87941016,0.106181625
172,OK,6,42,48.25,42,6,0.0939026519,0.0274390236,0.0297008886,0.794853278,0.876396447,0.104191749
173,OK,6,44,46.25,44,6,0.096940873,0.0276072919,0.0298555915,0.799647378,0.873203522,0.102362347
174,OK,6,46,44.25,46,6,0.100197714,0.0278432321,0.0299954443,0.803988637,0.869806828,0.100669451
175,OK,6,48,42.25,48,6,0.103699424,0.0281464941,0.0301220574,0.807926284,0.866178504,0.0990926281
176,OK,6,50,40.25,50,6,0.107476796,0.0285179936,0.0302366882,0.811501464,0.862286499,0.0976141898
177,OK,6.5,20,69.75,20,6.5,0.0761509852,0.0343162336,0.0258155007,0.679297244,0.898033502,0.14569915
178,OK,6.5,22,67.75,22,6.5,0.0779307417,0.0330454735,0.0264960363,0.698188157,0.89557321,0.138596174
179,OK,6.5,24,65.75,24,6.5,0.079801291,0.0320295086,0.0270649835,0.714321606,0.893133713,0.132616103
180,OK,6.5,26,63.75,26,6.5,0.0817686525,0.0312235005,0.0275460954,0.72822362,0.89068524,0.12751799
181,OK,6.5,28,61.75,28,6.5,0.083840127,0.0305927112,0.0279572297,0.74029989,0.888202631,0.123122038
182,OK,6.5,30,59.75,30,6.5,0.0860242381,0.0301102679,0.0283119371,0.750866457,0.885663812,0.11929203
183,OK,6.5,32,57.75,32,6.5,0.0883307704,0.0297553913,0.0286206038,0.760172041,0.883048613,0.115923244
184,OK,6.5,34,55.75,34,6.5,0.0907708793,0.0295120412,0.0288912704,0.768414321,0.880337837,0.112934035
185,OK,6.5,36,53.75,36,6.5,0.093357262,0.0293678994,0.0291302184,0.775751893,0.877512506,0.110259888
186,OK,6.5,38,51.75,38,6.5,0.0961043877,0.0293136134,0.0293423975,0.782313105,0.8745532,0.10784916
187,OK,6.5,40,49.75,40,6.5,0.0990287946,0.0293422405,0.0295317309,0.788202656,0.871439459,0.105659987
188,OK,6.5,42,47.75,42,6.5,0.102149464,0.0294488445,0.0297013419,0.793506557,0.868149178,0.103658004
189,OK,6.5,44,45.75,44,6.5,0.105488287,0.0296302118,0.0298537184,0.798295893,0.864657977,0.101814632
190,OK,6.5,46,43.75,46,6.5,0.109070659,0.0298846627,0.0299908328,0.802629707,0.86093849,0.100105784
191,OK,6.5,48,41.75,48,6.5,0.112926217,0.0302119436,0.0301142287,0.806557206,0.856959535,0.0985108543
192,OK,6.5,50,39.75,50,6.5,0.117089799,0.03061319,0.0302250805,0.810119471,0.8526851,0.0970119223
193,OK,7,20,69.25,20,7,0.0821689104,0.0366162537,0.025820717,0.677837112,0.892010358,0.145170537
194,OK,7,22,67.25,22,7,0.0840988393,0.0352620744,0.0265014331,0.696758312,0.889399713,0.138083944
195,OK,7,24,65.25,24,7,0.0861282787,0.0341789288,0.0270703148,0.712918997,0.886801392,0.132114226
196,OK,7,26,63.25,26,7,0.0882638672,0.0333192899,0.0275511309,0.726844698,0.884184987,0.127021947
197,OK,7,28,61.25,28,7,0.0905136624,0.0326463028,0.0279617468,0.738940992,0.881524575,0.122628308
198,OK,7,30,59.25,30,7,0.0928870822,0.0321314399,0.0283157135,0.749523999,0.878797188,0.118797753
199,OK,7,32,57.25,32,7,0.095394951,0.0317526367,0.0286234116,0.758842596,0.875981621,0.115426001
200,OK,7,34,55.25,34,7,0.0980496257,0.0314928626,0.0288928683,0.76709465,0.873057489,0.112431693
201,OK,7,36,53.25,36,7,0.100865189,0.0313390469,0.0291303487,0.774438935,0.870004445,0.109750491
202,OK,7,38,51.25,38,7,0.103857712,0.0312812796,0.0293407764,0.781003957,0.866801494,0.107330847
203,OK,7,40,49.25,40,7,0.107045589,0.0313122239,0.0295280431,0.786894542,0.863426349,0.105130923
204,OK,7,42,47.25,42,7,0.110449962,0.0314266919,0.029695232,0.792196795,0.859854787,0.103116323
205,OK,7,44,45.25,44,7,0.114095252,0.0316213464,0.0298447808,0.79698186,0.856059946,0.101258388
206,OK,7,46,43.25,46,7,0.118009832,0.0318945057,0.0299786001,0.801308796,0.852011545,0.0995328953
207,OK,7,48,41.25,48,7,0.122226873,0.0322460354,0.0300981569,0.805226789,0.847674946,0.0979190475
208,OK,7,50,39.25,50,7,0.126785431,0.0326773183,0.0302045311,0.808776854,0.843010012,0.0963986672
209,OK,7.5,20,68.75,20,7.5,0.0882061334,0.03887822,0.02582294,0.676413896,0.885970909,0.144636898
210,OK,7.5,22,66.75,22,7.5,0.0902877692,0.0374423902,0.0265035851,0.695364505,0.883208628,0.137566537
211,OK,7.5,24,64.75,24,7.5,0.0924778284,0.03629346,0.0270721461,0.711551746,0.880450008,0.131607031
212,OK,7.5,26,62.75,26,7.5,0.0947835858,0.0353813001,0.0275524042,0.725500625,0.877663992,0.126520439
213,OK,7.5,28,60.75,28,7.5,0.0972138776,0.0346670024,0.0279622288,0.737616587,0.874823875,0.122128944
214,OK,7.5,30,58.75,30,7.5,0.0997790417,0.0341204332,0.028315168,0.74821581,0.871905771,0.118297644
215,OK,7.5,32,56.75,32,7.5,0.102490973,0.0337182802,0.0286215924,0.75754732,0.868887414,0.114922691
216,OK,7.5,34,54.75,34,7.5,0.105363268,0.0334425529,0.0288895147,0.765809154,0.865747197,0.111923007
217,OK,7.5,36,52.75,36,7.5,0.108411439,0.0332794529,0.0291251765,0.773160255,0.862463363,0.109234425
218,OK,7.5,38,50.75,38,7.5,0.111653211,0.0332185343,0.0293334729,0.779729278,0.859013294,0.106805481
219,OK,7.5,40,48.75,40,7.5,0.115108896,0.0332520866,0.0295182585,0.785621173,0.855372822,0.104594358
220,OK,7.5,42,46.75,42,7.5,0.118801874,0.0333746892,0.0296825703,0.790922131,0.851515532,0.102566619
221,OK,7.5,44,44.75,44,7.5,0.122759184,0.033582901,0.0298287894,0.795703348,0.847412001,0.10069351
222,OK,7.5,46,42.75,46,7.5,0.127012286,0.0338750599,0.0299587561,0.800023901,0.84302893,0.0989506575
223,OK,7.5,48,40.75,48,7.5,0.131598014,0.0342511753,0.0300738517,0.80393295,0.838328104,0.097317053
224,OK,7.5,50,38.75,50,7.5,0.136559805,0.0347129064,0.0301750486,0.807471441,0.833265115,0.0957742378
225,OK,8,20,68.25,20,8,0.0942620049,0.0411039767,0.0258221872,0.675026079,0.879915787,0.144098205
226,OK,8,22,66.25,22,8,0.0964968169,0.0395882223,0.0265025102,0.694005234,0.877000652,0.137043925
227,OK,8,24,64.25,24,8,0.0988491502,0.0383748794,0.0270704959,0.710218348,0.874080332,0.131094491
228,OK,8,26,62.25,26,8,0.101326932,0.0374112988,0.0275499342,0.72418989,0.871123112,0.126013435
229,OK,8,28,60.25,28,8,0.103939798,0.036656581,0.0279586949,0.736325149,0.868101485,0.121623911
230,OK,8,30,58.25,30,8,0.106699029,0.0360790329,0.0283103203,0.746940349,0.864990627,0.117791662
231,OK,8,32,56.25,32,8,0.109617622,0.0356541311,0.0286151673,0.756284643,0.861767187,0.114413267
232,OK,8,34,54.25,34,8,0.112710444,0.0353629546,0.0288812299,0.764556229,0.858408302,0.111407921
233,OK,8,36,52.25,36,8,0.115994479,0.0351910023,0.0291147233,0.77191421,0.854890772,0.108711621
234,OK,8,38,50.25,38,8,0.119489156,0.0351273143,0.0293205091,0.778487384,0.851190308,0.106272983
235,OK,8,40,48.25,40,8,0.123216764,0.0351638262,0.0295023999,0.784380812,0.847280808,0.104050199
236,OK,8,42,46.25,42,8,0.127202985,0.0352949046,0.0296633809,0.789680769,0.843133604,0.102008781
237,OK,8,44,44.25,44,8,0.131477562,0.0355170255,0.0298057696,0.7944585,0.838716637,0.100119868
238,OK,8,46,42.25,46,8,0.13607514,0.0358285687,0.0299313283,0.798773094,0.833993498,0.0983589166
239,OK,8,48,40.25,48,8,0.141036337,0.0362297132,0.0300413422,0.802673681,0.828922284,0.0967046883
240,OK,8,50,38.25,50,8,0.146409112,0.0367224252,0.0301366655,0.806201136,0.823454183,0.0951384169
