Row/Case,Status,VARY   1,VARY   2,FLOWEA,FLOWWA,FLOWFUR,XFIN1,XFIN2,XWIN1,XWIN2,XEAIN1,XEAIN2
71,OK,3,32,65,32,3,0.0407357912,0.00758108301,0.0326581608,0.920038947,0.926606048,0.07237997
72,OK,3,34,63,34,3,0.0417865534,0.00775988873,0.0326662113,0.919909784,0.925547235,0.0723303269
73,OK,3,36,61,36,3,0.0428949745,0.00794770921,0.0326745555,0.919774344,0.92443047,0.0722779471
74,OK,3,38,59,38,3,0.044066089,0.00814527317,0.0326832069,0.919632136,0.923250704,0.0722225905
75,OK,3,40,57,40,3,0.0453055515,0.00835339316,0.0326921792,0.91948262,0.922002269,0.072163987
76,OK,3,42,55,42,3,0.0466197376,0.00857297844,0.0327014861,0.919325189,0.920678776,0.0721018321
77,OK,3,44,53,44,3,0.0480158649,0.00880505034,0.0327111413,0.919159169,0.919272994,0.0720357809
78,OK,3,46,51,46,3,0.0495021409,0.00905076071,0.0327211578,0.918983799,0.917776701,0.0719654407
79,OK,3,48,49,48,3,0.0510879425,0.00931141434,0.0327315474,0.918798223,0.91618051,0.0718903624
80,OK,3,50,47,50,3,0.052784038,0.00958849626,0.0327423207,0.918601474,0.914473641,0.07181003
81,OK,3.5,20,76.5,20,3.5,0.0413485698,0.00768544788,0.0326628719,0.919963531,0.925988558,0.0723510208
82,OK,3.5,22,74.5,22,3.5,0.0422694732,0.00784181895,0.0326698654,0.919850673,0.925060661,0.0723075076
83,OK,3.5,24,72.5,24,3.5,0.0432336656,0.00800493802,0.032677075,0.919733123,0.924089259,0.0722619393
84,OK,3.5,26,70.5,26,3.5,0.0442443593,0.00817526822,0.0326845091,0.919610569,0.923071132,0.0722141626
85,OK,3.5,28,68.5,28,3.5,0.0453051002,0.00835331757,0.032692176,0.919482674,0.922002724,0.0721640083
86,OK,3.5,30,66.5,30,3.5,0.0464198134,0.0085396447,0.032700084,0.919349066,0.920880103,0.0721112888
87,OK,3.5,32,64.5,32,3.5,0.0475928556,0.00873486557,0.032708241,0.919209338,0.919698903,0.0720557959
88,OK,3.5,34,62.5,34,3.5,0.0488290782,0.0089396612,0.032716655,0.919063041,0.918454267,0.0719972975
89,OK,3.5,36,60.5,36,3.5,0.0501339006,0.00915478686,0.0327253333,0.918909679,0.917140766,0.0719355341
90,OK,3.5,38,58.5,38,3.5,0.0515133979,0.00938108279,0.0327342824,0.918748703,0.91575232,0.0718702147
91,OK,3.5,40,56.5,40,3.5,0.0529744054,0.00961948702,0.0327435078,0.918579502,0.914282087,0.0718010115
92,OK,3.5,42,54.5,42,3.5,0.0545246443,0.00987105048,0.0327530132,0.918401396,0.912722342,0.0717275538
93,OK,3.5,44,52.5,44,3.5,0.0561728738,0.0101369553,0.0327628004,0.918213624,0.911064326,0.0716494208
94,OK,3.5,46,50.5,46,3.5,0.0579290753,0.0104185368,0.0327728679,0.918015331,0.909298057,0.0715661324
95,OK,3.5,48,48.5,48,3.5,0.05980468,0.0107173101,0.0327832099,0.917805552,0.90741211,0.0714771379
96,OK,3.5,50,46.5,50,3.5,0.0618128483,0.011035003,0.0327938153,0.917583194,0.905393336,0.0713818026
97,OK,4,20,76,20,4,0.0472840839,0.00868356357,0.0327061101,0.919246032,0.920009806,0.0720704044
98,OK,4,22,74,22,4,0.0483422927,0.00885913358,0.0327133642,0.919120532,0.918944343,0.0720203344
99,OK,4,24,72,24,4,0.0494506463,0.00904227067,0.032720815,0.918989851,0.917828539,0.0719678782
100,OK,4,26,70,26,4,0.050612904,0.00923349591,0.032728467,0.918853648,0.916658629,0.0719128557
101,OK,4,28,68,28,4,0.0518332203,0.00943338125,0.032736324,0.918711551,0.915430456,0.0718550679
102,OK,4,30,66,30,4,0.0531161988,0.00964255605,0.0327443892,0.91856315,0.914139412,0.0717942938
103,OK,4,32,64,32,4,0.0544669559,0.00986171477,0.0327526647,0.918407997,0.912780379,0.0717302879
104,OK,4,34,62,34,4,0.0558911965,0.0100916259,0.0327611511,0.918245598,0.911347652,0.0716627759
105,OK,4,36,60,36,4,0.0573953022,0.0103331425,0.0327698473,0.918075407,0.909834851,0.0715914509
106,OK,4,38,58,38,4,0.0589864372,0.0105872145,0.0327787501,0.917896818,0.908234813,0.0715159678
107,OK,4,40,56,40,4,0.0606726754,0.0108549037,0.0327878532,0.917709159,0.906539471,0.0714359374
108,OK,4,42,54,42,4,0.0624631524,0.0111374011,0.0327971462,0.91751168,0.904739701,0.0713509187
109,OK,4,44,52,44,4,0.0643682504,0.0114360483,0.032806614,0.917303542,0.902825136,0.0712604097
110,OK,4,46,50,46,4,0.0663998242,0.0117523629,0.0328162348,0.917083801,0.900783941,0.0711638364
111,OK,4,48,48,48,4,0.0685714781,0.0120880701,0.0328259781,0.916851391,0.898602544,0.0710605389
112,OK,4,50,46,50,4,0.0708989104,0.0124451405,0.0328358024,0.916605105,0.896265287,0.0709497544
