Row/Case,Status,VARY   1,VARY   2,FLOWEA,FLOWWA,FLOWFUR,XFIN1,XFIN2,XWIN1,XWIN2,XEAIN1,XEAIN2
22,OK,1.5,30,63.5,30,1.5,0.0189869418,0.00881710914,0.0266053783,0.723976366,0.954407679,0.139667261
23,OK,1.5,32,61.5,32,1.5,0.0194541327,0.00869024656,0.0269943105,0.735073771,0.953551556,0.135405658
24,OK,1.5,34,59.5,34,1.5,0.0199443312,0.00859539353,0.0273379833,0.745004656,0.952717684,0.131632786
25,OK,1.5,36,57.5,36,1.5,0.0204593799,0.00852909527,0.0276436136,0.753936045,0.951897005,0.128270761
26,OK,1.5,38,55.5,38,1.5,0.0210013438,0.00848862396,0.0279170517,0.762005192,0.951081603,0.125256868
27,OK,1.5,40,53.5,40,1.5,0.0215725358,0.00847185228,0.0281630741,0.769325701,0.950264389,0.122540126
28,OK,1.5,42,51.5,42,1.5,0.0221755491,0.00847715545,0.028385608,0.775992241,0.949438842,0.12007872
29,OK,1.5,44,49.5,44,1.5,0.0228132982,0.00850333664,0.0285879062,0.782084202,0.948598794,0.117838065
30,OK,1.5,46,47.5,46,1.5,0.0234890691,0.00854957143,0.0287726815,0.787668557,0.947738248,0.115789317
31,OK,1.5,48,45.5,48,1.5,0.0242065811,0.00861536803,0.0289422124,0.792802107,0.946851205,0.113908243
32,OK,1.5,50,43.5,50,1.5,0.0249700624,0.00870054101,0.029098425,0.797533259,0.945931511,0.112174327
33,OK,2,20,73,20,2,0.0226647096,0.0133572143,0.023604546,0.639731669,0.953730743,0.172267412
34,OK,2,22,71,22,2,0.0231667357,0.0128604917,0.024412625,0.660958078,0.952420638,0.163454812
35,OK,2,24,69,24,2,0.0236920424,0.0124518321,0.0251006326,0.679349373,0.951207324,0.15597668
36,OK,2,26,67,26,2,0.0242416862,0.012117901,0.0256911326,0.695403653,0.95006718,0.149566119
37,OK,2,28,65,28,2,0.0248170949,0.0118477834,0.0262019603,0.709515429,0.948980943,0.144019228
38,OK,2,30,63,30,2,0.0254200079,0.0116326445,0.0266472405,0.721999327,0.94793275,0.139178517
39,OK,2,32,61,32,2,0.0260524515,0.0114653816,0.0270382072,0.733108158,0.94690934,0.134920996
40,OK,2,34,59,34,2,0.0267167364,0.0113403133,0.0273838454,0.743046626,0.945899417,0.131149563
41,OK,2,36,57,36,2,0.0274154718,0.0112529211,0.027691389,0.751981752,0.944893138,0.127786756
42,OK,2,38,55,38,2,0.0281515924,0.0111996411,0.0279667024,0.760050819,0.943881704,0.124770157
43,OK,2,40,53,40,2,0.0289283968,0.0111777001,0.0282145736,0.767367466,0.942857028,0.12204899
44,OK,2,42,51,42,2,0.0297495983,0.011184989,0.0284389403,0.774026385,0.94181146,0.11958158
45,OK,2,44,49,44,2,0.0306193878,0.0112199662,0.0286430643,0.780106971,0.940737546,0.117333422
46,OK,2,46,47,46,2,0.0315425121,0.0112815868,0.0288296658,0.785676168,0.93962782,0.115275714
47,OK,2,48,45,48,2,0.032524371,0.0113692526,0.0290010296,0.790790713,0.938474598,0.113384224
48,OK,2,50,43,50,2,0.0335711356,0.0114827798,0.0291590872,0.795498909,0.937269776,0.111638402
49,OK,2.5,20,72.5,20,2.5,0.028417079,0.0165195172,0.023631672,0.637709693,0.947951247,0.171681142
50,OK,2.5,22,70.5,22,2.5,0.0290510599,0.0159067724,0.0244422959,0.658959373,0.946506642,0.162901162
51,OK,2.5,24,68.5,24,2.5,0.0297150088,0.015402353,0.0251326302,0.677373773,0.945152359,0.155446262
52,OK,2.5,26,66.5,26,2.5,0.0304103201,0.01498996,0.0257252773,0.693449284,0.943864401,0.149052
53,OK,2.5,28,64.5,28,2.5,0.0311388703,0.0146562295,0.0262381052,0.707579452,0.942623023,0.143516163
54,OK,2.5,30,62.5,30,2.5,0.0319029458,0.0143903327,0.0266852648,0.720078397,0.941411787,0.138682435
55,OK,2.5,32,60.5,32,2.5,0.0327052141,0.0141835573,0.0270780117,0.731198685,0.940216772,0.134428649
56,OK,2.5,34,58.5,34,2.5,0.0335487244,0.0140289331,0.0274253485,0.741144925,0.939025925,0.130658285
57,OK,2.5,36,56.5,36,2.5,0.0344369294,0.0139209184,0.0277345234,0.750084124,0.937828545,0.12729429
58,OK,2.5,38,54.5,38,2.5,0.0353737247,0.0138551468,0.0280114118,0.758153584,0.936614861,0.124274533
59,OK,2.5,40,52.5,40,2.5,0.0363635037,0.0138282285,0.028260811,0.76546697,0.935375683,0.121548435
60,OK,2.5,42,50.5,42,2.5,0.0374112302,0.0138375963,0.0284866659,0.772118992,0.934102102,0.119074449
61,OK,2.5,44,48.5,44,2.5,0.0385225286,0.013881389,0.0286922429,0.778189039,0.932785226,0.116818139
62,OK,2.5,46,46.5,46,2.5,0.0397037965,0.0139583662,0.0288802655,0.783744022,0.931415936,0.114750733
63,OK,2.5,48,44.5,48,2.5,0.0409623445,0.0140678496,0.0290530197,0.78884061,0.929984633,0.112847981
64,OK,2.5,50,42.5,50,2.5,0.0423065691,0.014209687,0.0292124368,0.793526991,0.928480992,0.111089285
65,OK,3,20,72,20,3,0.0342021815,0.0196164435,0.0236561049,0.635744338,0.942141711,0.171089629
66,OK,3,22,70,22,3,0.0349705555,0.018890689,0.0244690429,0.657016386,0.940560399,0.16234173
67,OK,3,24,68,24,3,0.0357759134,0.0182928825,0.0251614714,0.675453188,0.939062613,0.154909639
68,OK,3,26,66,26,3,0.0366200167,0.0178038936,0.0257560292,0.691549422,0.937623951,0.148531315
69,OK,3,28,64,28,3,0.0375052271,0.017408011,0.0262706139,0.705697666,0.936224156,0.143006199
70,OK,3,30,62,30,3,0.0384344218,0.017092489,0.0267194006,0.718211519,0.934846175,0.138179127
71,OK,3,32,60,32,3,0.0394109628,0.0168470666,0.0271136637,0.72934329,0.933475371,0.133928735
72,OK,3,34,58,34,3,0.0404387016,0.0166635325,0.027462421,0.739297482,0.932098875,0.130159073
73,OK,3,36,56,36,3,0.0415220103,0.0165353606,0.0277729317,0.748241076,0.930705055,0.126793487
74,OK,3,38,54,38,3,0.0426658362,0.0164574145,0.0280510802,0.756311384,0.929283081,0.123770125
75,OK,3,40,52,40,3,0.0438757763,0.0164257158,0.0283016692,0.763622091,0.927822552,0.121038593
76,OK,3,42,50,42,3,0.0451581754,0.0164372642,0.0285286466,0.770267918,0.926313175,0.118557458
77,OK,3,44,48,44,3,0.046520249,0.0164899029,0.0287352795,0.776328243,0.924744468,0.116292349
78,OK,3,46,46,46,3,0.0479702365,0.0165822203,0.0289242895,0.781869939,0.923105471,0.114214501
79,OK,3,48,44,48,3,0.0495175927,0.0167134839,0.0290979579,0.786949599,0.921384446,0.112299638
80,OK,3,50,42,50,3,0.0511732265,0.016883602,0.0292582082,0.791615295,0.919568562,0.110527087
81,OK,3.5,20,71.5,20,3.5,0.0400191418,0.0226506059,0.0236778307,0.633833521,0.936303024,0.170492917
82,OK,3.5,22,69.5,22,3.5,0.0409242741,0.0218147432,0.0244928474,0.655127064,0.934582875,0.161776577
83,OK,3.5,24,67.5,24,3.5,0.0418737246,0.0211258409,0.0251871324,0.673585584,0.93293914,0.154366885
84,OK,3.5,26,65.5,26,3.5,0.0428696509,0.020562063,0.0257833583,0.689702046,0.931346987,0.148004148
85,OK,3.5,28,63.5,28,3.5,0.0439149352,0.0201054472,0.0262994498,0.703868054,0.929785611,0.142489427
86,OK,3.5,30,61.5,30,3.5,0.0450130892,0.0197414054,0.0267496034,0.716396672,0.928237304,0.137668686
87,OK,3.5,32,59.5,32,3.5,0.0461682216,0.0194581856,0.0271451099,0.727539942,0.926686665,0.133421353
88,OK,3.5,34,57.5,34,3.5,0.0473850484,0.0192463813,0.0274949991,0.73750225,0.925119949,0.129652031
89,OK,3.5,36,55.5,36,3.5,0.0486689366,0.0190985192,0.0278065388,0.746450542,0.923524521,0.126284455
90,OK,3.5,38,53.5,38,3.5,0.0500259745,0.0190087241,0.0280856183,0.754522131,0.921888403,0.12325704
91,OK,3.5,40,51.5,40,3.5,0.0514630704,0.0189724557,0.0283370423,0.761830715,0.920199883,0.12051957
92,OK,3.5,42,49.5,42,3.5,0.0529880795,0.0189863054,0.0285647576,0.768471019,0.918447159,0.118030716
93,OK,3.5,44,47.5,44,3.5,0.0546099651,0.0190478441,0.028772027,0.774522408,0.916618004,0.115756155
94,OK,3.5,46,45.5,46,3.5,0.0563389988,0.0191555125,0.0289615641,0.780051712,0.914699433,0.11366712
95,OK,3.5,48,43.5,48,3.5,0.0581870134,0.0193085493,0.0291356389,0.785115445,0.912677343,0.111739287
96,OK,3.5,50,41.5,50,3.5,0.0601677187,0.0195069517,0.0292961582,0.789761556,0.910536118,0.109951891
97,OK,4,20,71,20,4,0.045867086,0.0256245589,0.0236968384,0.631975208,0.930436071,0.169891037
98,OK,4,22,69,22,4,0.0469112681,0.0246813861,0.024513694,0.653289405,0.928575034,0.161205752
99,OK,4,24,67,24,4,0.0480074106,0.023903604,0.0252095932,0.671768975,0.926782992,0.153818059
100,OK,4,26,65,26,4,0.0491580954,0.0232667908,0.0258072395,0.687905179,0.925034661,0.147470565
101,OK,4,28,63,28,4,0.0503667603,0.022750825,0.0263245818,0.702088636,0.923308653,0.14196592
102,OK,4,30,61,30,4,0.0516375935,0.0223393471,0.0267758352,0.714631869,0.921586567,0.137151193
103,OK,4,32,59,32,4,0.0529755016,0.0220191694,0.0271723041,0.72578664,0.91985219,0.132906584
104,OK,4,34,57,34,4,0.0543861268,0.0217797345,0.0275230274,0.73575721,0.918090841,0.129137242
105,OK,4,36,55,36,4,0.0558759036,0.0216126577,0.0278352782,0.744710477,0.916288813,0.125767278
106,OK,4,38,53,38,4,0.0574521498,0.0215113549,0.0281149472,0.752783751,0.914432898,0.122735365
107,OK,4,40,51,40,4,0.0591231902,0.0214707504,0.028366837,0.760090736,0.912509968,0.119991452
108,OK,4,42,49,42,4,0.0608985182,0.021487051,0.0285948884,0.766726156,0.910506588,0.117494305
109,OK,4,44,47,44,4,0.0627889988,0.021557578,0.0288023541,0.772769359,0.908408641,0.115209636
110,OK,4,46,45,46,4,0.0648071247,0.0216806481,0.028991934,0.778287126,0.906200935,0.113108661
111,OK,4,48,43,48,4,0.0669673378,0.0218554963,0.0291658781,0.783335889,0.903866778,0.111166989
112,OK,4,50,41,50,4,0.0692864354,0.0220822375,0.0293260678,0.787963475,0.90138749,0.109363743
113,OK,4.5,20,70.5,20,4.5,0.0517451443,0.028540798,0.0237131201,0.630167425,0.92454173,0.169284008
114,OK,4.5,22,68.5,22,4.5,0.0529305932,0.0274930168,0.0245315714,0.651501454,0.92253783,0.160629288
115,OK,4.5,24,66.5,24,4.5,0.0541759419,0.0266285015,0.0252288381,0.670001424,0.920595214,0.153263205
116,OK,4.5,26,64.5,26,4.5,0.0554842242,0.025920359,0.0258276523,0.686156887,0.918688118,0.146930619
117,OK,4.5,28,62.5,28,4.5,0.0568594671,0.0253463957,0.0263459839,0.700357476,0.916794543,0.141435735
118,OK,4.5,30,60.5,30,4.5,0.0583065769,0.0248885489,0.0267980639,0.712915164,0.914895353,0.136626707
119,OK,4.5,32,58.5,32,4.5,0.0598313075,0.0245322481,0.0271952071,0.724081422,0.912973479,0.132384492
120,OK,4.5,34,56.5,34,4.5,0.0614402868,0.0242658276,0.0275464587,0.734060375,0.911013248,0.128614771
121,OK,4.5,36,54.5,36,4.5,0.0631410884,0.0240800259,0.0278590933,0.743018868,0.908999812,0.125242021
122,OK,4.5,38,52.5,38,4.5,0.0649423449,0.0239675796,0.0281389991,0.751094198,0.906918649,0.122205162
123,OK,4.5,40,50.5,40,4.5,0.0668539009,0.0239229027,0.0283909722,0.758400071,0.90475512,0.119454299
124,OK,4.5,42,48.5,42,4.5,0.068887012,0.023941841,0.0286189425,0.765031205,0.902494038,0.116948281
125,OK,4.5,44,46.5,44,4.5,0.0710545963,0.0240214894,0.0288261465,0.771066924,0.90011925,0.114652841
126,OK,4.5,46,44.5,46,4.5,0.0733715517,0.0241600636,0.029015263,0.776573961,0.897613178,0.112539163
127,OK,4.5,48,42.5,48,4.5,0.0758551565,0.0243568204,0.0291885137,0.781608663,0.894956322,0.110582772
128,OK,4.5,50,40.5,50,4.5,0.0785255773,0.0246120215,0.0293477438,0.786218728,0.89212667,0.108762652
129,OK,5,20,70,20,5,0.0576524527,0.031401759,0.0237266703,0.628408249,0.91862087,0.168671838
130,OK,5,22,68,22,5,0.058981311,0.0302519809,0.0245464707,0.649761315,0.916472211,0.160047207
131,OK,5,24,66,24,5,0.0603782946,0.0293028158,0.0252448554,0.668281041,0.914376843,0.152702355
132,OK,5,26,64,26,5,0.0618469159,0.0285250068,0.0258445809,0.684455284,0.912308496,0.146384348
133,OK,5,28,62,28,5,0.0633918242,0.0278943726,0.0263636357,0.698672683,0.910244533,0.140898915
134,OK,5,30,60,30,5,0.0650186834,0.0273912118,0.0268162638,0.711244652,0.908165045,0.136095272
135,OK,5,32,58,32,5,0.066734143,0.0269996227,0.0272137872,0.722422364,0.906052062,0.131855123
136,OK,5,34,56,34,5,0.0685458738,0.0267068719,0.027565254,0.732409796,0.903888864,0.128084662
137,OK,5,36,54,36,5,0.070462658,0.026502855,0.0278779366,0.741373734,0.901659397,0.124708726
138,OK,5,38,52,38,5,0.0724945255,0.0263796575,0.0281577168,0.749451457,0.899347749,0.12166647
139,OK,5,40,50,40,5,0.0746529405,0.0263312089,0.0284093795,0.756756662,0.896937671,0.118908146
140,OK,5,42,48,42,5,0.0769510413,0.0263530171,0.0286368376,0.763384061,0.894412112,0.116392672
141,OK,5,44,46,44,5,0.0794039456,0.0264419731,0.0288433062,0.76941295,0.891752739,0.11408579
142,OK,5,46,44,46,5,0.0820291356,0.0265962157,0.0290314343,0.774910009,0.88893942,0.111958635
143,OK,5,48,42,48,5,0.0848469467,0.0268150491,0.0292034064,0.779931497,0.885949636,0.109986628
144,OK,5,50,40,50,5,0.0878811889,0.0270989121,0.0293610199,0.784524983,0.88275778,0.108148591
145,OK,5.5,20,69.5,20,5.5,0.0635881549,0.0342098177,0.0237374868,0.626695816,0.91267435,0.168054522
146,OK,5.5,22,67.5,22,5.5,0.0650624909,0.0329605702,0.0245583874,0.648067138,0.910379113,0.159459517
147,OK,5.5,24,65.5,24,5.5,0.0666134525,0.0319287797,0.025257637,0.666605988,0.908128902,0.152135527
148,OK,5.5,26,63.5,26,5.5,0.0682450568,0.0310829288,0.0258580138,0.682798532,0.90589692,0.145831773
149,OK,5.5,28,61.5,28,5.5,0.0699626069,0.0303969282,0.0263775221,0.697032411,0.903659862,0.140355484
150,OK,5.5,30,59.5,30,5.5,0.0717725629,0.0298495002,0.026830415,0.709618473,0.901397013,0.135556917
151,OK,5.5,32,57.5,32,5.5,0.0736825155,0.0294234613,0.0272280195,0.720807583,0.899089455,0.131318501
152,OK,5.5,34,55.5,34,5.5,0.0757012346,0.0291050501,0.0275793822,0.730803564,0.896719373,0.12754694
153,OK,5.5,36,53.5,36,5.5,0.0778387766,0.0288833519,0.0278917702,0.739773134,0.894269443,0.124167416
154,OK,5.5,38,51.5,38,5.5,0.080106649,0.0287498294,0.0281710543,0.747853545,0.891722286,0.121119308
155,OK,5.5,40,49.5,40,5.5,0.0825180311,0.0286979522,0.0284220029,0.755158485,0.889059955,0.118353004
156,OK,5.5,42,47.5,42,5.5,0.0850880601,0.0287229138,0.028648507,0.76178265,0.886263421,0.115827481
157,OK,5.5,44,45.5,44,5.5,0.087834194,0.0288214247,0.0288537526,0.767805306,0.883312041,0.113508474
158,OK,5.5,46,43.5,46,5.5,0.0907766719,0.0289915705,0.0290403513,0.773293078,0.880182964,0.111367054
159,OK,5.5,48,41.5,48,5.5,0.0939390986,0.0292327301,0.0292104404,0.778302135,0.876850447,0.109378515
160,OK,5.5,50,39.5,50,5.5,0.0973491916,0.0295455503,0.0293657575,0.782879914,0.873285036,0.107521492
161,OK,6,20,69,20,6,0.0695514042,0.0369672896,0.0237455699,0.625028315,0.906703015,0.167432043
162,OK,6,22,67,22,6,0.0711732123,0.0356210215,0.0245673197,0.646417131,0.904259457,0.158866215
163,OK,6,24,65,24,6,0.0728804098,0.0345085757,0.0252671789,0.664974479,0.9018524,0.151562723
164,OK,6,26,63,26,6,0.0746775437,0.0335962728,0.0258679444,0.681184842,0.899454501,0.145272904
165,OK,6,28,61,28,6,0.0765706011,0.0328561921,0.0263876329,0.695434863,0.897041754,0.139805453
166,OK,6,30,59,30,6,0.0785668749,0.0322655392,0.0268405041,0.708034814,0.894592609,0.135011649
167,OK,6,32,57,32,6,0.0806749418,0.0318058962,0.0272378858,0.719235244,0.89208716,0.130774637
168,OK,6,34,55,34,6,0.082904723,0.0314625124,0.0275888205,0.729239815,0.889506444,0.127001612
169,OK,6,36,53,36,6,0.0852676132,0.0312236951,0.0279005654,0.738215168,0.886831808,0.12361809
170,OK,6,38,51,38,6,0.0877766734,0.0310803114,0.0281789762,0.746298523,0.884044337,0.12056367
171,OK,6,40,49,40,6,0.09044689,0.0310253959,0.0284287989,0.753603552,0.881124297,0.117788859
172,OK,6,42,47,42,6,0.0932955094,0.0310538515,0.0286538978,0.760224932,0.878050578,0.115252683
173,OK,6,44,45,44,6,0.0963424646,0.0311622314,0.028857422,0.766241895,0.874800097,0.112920855
174,OK,6,46,43,46,6,0.0996109162,0.0313485933,0.0290419374,0.771721008,0.871347129,0.110764362
175,OK,6,48,41,48,6,0.103127941,0.0316124186,0.0292095235,0.776718346,0.867662517,0.108758354
176,OK,6,50,39,50,6,0.106925416,0.0319545947,0.0293618456,0.78128121,0.863712719,0.106881248
177,OK,6.5,20,68.5,20,6.5,0.0755413649,0.0396764292,0.0237509228,0.623403991,0.900707699,0.166804374
178,OK,6.5,22,66.5,22,6.5,0.0773125661,0.0382355156,0.0245732691,0.644809551,0.898114151,0.158267284
179,OK,6.5,24,64.5,24,6.5,0.0791781731,0.0370443348,0.0252734806,0.663384779,0.895548333,0.150983934
180,OK,6.5,26,62.5,26,6.5,0.0811432862,0.0360671389,0.0258743699,0.679612478,0.89298233,0.144707734
181,OK,6.5,28,60.5,28,6.5,0.0832146058,0.0352742489,0.026393963,0.693878291,0.890391417,0.139248816
182,OK,6.5,30,58.5,30,6.5,0.0854002928,0.0346414116,0.026846523,0.706491909,0.887753169,0.134459465
183,OK,6.5,32,56.5,32,6.5,0.0877099518,0.0341490205,0.0272433751,0.717703558,0.885046658,0.130223521
184,OK,6.5,34,54.5,34,6.5,0.0901547058,0.0337813731,0.0275935537,0.72771673,0.882251725,0.126448662
185,OK,6.5,36,52.5,36,6.5,0.0927473483,0.0335260297,0.0279043028,0.736697982,0.879348332,0.123060731
186,OK,6.5,38,50.5,38,6.5,0.0955025661,0.0333732896,0.0281814567,0.744784495,0.87631596,0.119999528
187,OK,6.5,40,48.5,40,6.5,0.0984372395,0.0333157773,0.0284297369,0.75208992,0.873133006,0.117215674
188,OK,6.5,42,46.5,42,6.5,0.10157083,0.0333481287,0.0286529719,0.758708909,0.869776179,0.114668227
189,OK,6.5,44,44.5,44,6.5,0.104925872,0.0334667639,0.0288542678,0.764720659,0.86621984,0.112322865
190,OK,6.5,46,42.5,46,6.5,0.108528604,0.0336697386,0.0290361357,0.770191673,0.862435239,0.110150474
191,OK,6.5,48,40.5,48,6.5,0.112409767,0.0339566659,0.0292005872,0.77517793,0.858389623,0.108126032
192,OK,6.5,50,38.5,50,6.5,0.116605633,0.0343287085,0.0293492017,0.779726592,0.854045141,0.106227715
193,OK,7,20,68,20,7,0.0815572138,0.0423394304,0.023753551,0.621821147,0.894689219,0.166171476
194,OK,7,22,66,22,7,0.0834796571,0.0408061771,0.0245762398,0.643242714,0.891944087,0.157662696
195,OK,7,24,64,24,7,0.0855057633,0.0395381353,0.0252765453,0.661835204,0.889217675,0.150399137
196,OK,7,26,62,26,7,0.0876412093,0.0384975777,0.0258772921,0.678079752,0.886481481,0.144136242
197,OK,7,28,60,28,7,0.0898934365,0.0376531368,0.0263965124,0.692360998,0.883710033,0.138685554
198,OK,7,30,58,30,7,0.0922715068,0.0369791563,0.0268484695,0.704988044,0.880880005,0.13390034
199,OK,7,32,56,32,7,0.0947860927,0.0364548856,0.0272444826,0.716210787,0.877969406,0.129665127
200,OK,7,34,54,34,7,0.0974495672,0.0360637067,0.0275935747,0.72623254,0.874956839,0.125888061
201,OK,7,36,52,36,7,0.100276179,0.0357924641,0.0279029709,0.73521977,0.871820829,0.122495298
202,OK,7,38,50,38,7,0.10328231,0.0356309162,0.0281784824,0.743309613,0.868539186,0.119426833
203,OK,7,40,48,40,7,0.106486816,0.0355713023,0.0284247978,0.750615691,0.865088363,0.116633387
204,OK,7,42,46,42,7,0.109911472,0.0356080156,0.0286457052,0.757232631,0.861442799,0.114074037
205,OK,7,44,44,44,7,0.113581536,0.0357373683,0.0288442598,0.763239586,0.857574179,0.11171441
206,OK,7,46,42,46,7,0.117526469,0.0359574408,0.0290229093,0.768702993,0.853450595,0.10952527
207,OK,7,48,40,48,7,0.121780854,0.0362680084,0.0291835861,0.773678731,0.849035531,0.107481403
208,OK,7,50,38,50,7,0.126385583,0.0366705458,0.0293277709,0.778213821,0.844286615,0.105560708
209,OK,7.5,20,67.5,20,7.5,0.0875981413,0.0449584261,0.0237534628,0.620278139,0.888648377,0.165533298
210,OK,7.5,22,65.5,22,7.5,0.0896736043,0.0433350744,0.0245762397,0.641714986,0.885750136,0.15705241
211,OK,7.5,24,63.5,24,7.5,0.0918622173,0.0419920025,0.0252763797,0.660324125,0.882861383,0.149808298
212,OK,7.5,26,61.5,26,7.5,0.0941702553,0.0408895891,0.0258767167,0.67658503,0.879953007,0.143558395
213,OK,7.5,28,59.5,28,7.5,0.096605927,0.0399948456,0.0263952858,0.690881337,0.876998766,0.138115631
214,OK,7.5,30,57.5,30,7.5,0.0991792269,0.039280766,0.026846347,0.703521555,0.873974404,0.133334238
215,OK,7.5,32,55.5,32,7.5,0.101901933,0.0387254986,0.0272412104,0.714755242,0.870856833,0.129099412
216,OK,7.5,34,53.5,34,7.5,0.104787714,0.0383115455,0.0275888831,0.724785527,0.867623379,0.125319757
217,OK,7.5,36,51.5,36,7.5,0.107852327,0.0380250659,0.0278965685,0.733778777,0.86425108,0.121921732
218,OK,7.5,38,49.5,38,7.5,0.111113912,0.0378553042,0.0281700485,0.741872079,0.860716013,0.118845515
219,OK,7.5,40,47.5,40,7.5,0.11459338,0.03779414,0.0284139745,0.749179022,0.856992618,0.116041913
220,OK,7.5,42,45.5,42,7.5,0.11831491,0.0378357483,0.0286320875,0.755794198,0.853052973,0.113470011
221,OK,7.5,44,43.5,44,7.5,0.122306597,0.0379763589,0.0288273842,0.761796715,0.848865988,0.111095367
222,OK,7.5,46,41.5,46,7.5,0.126601258,0.0382141052,0.0290022401,0.767252938,0.844396468,0.108888603
223,OK,7.5,48,39.5,48,7.5,0.131237489,0.0385489572,0.0291584977,0.772218645,0.839603977,0.106824286
224,OK,7.5,50,37.5,50,7.5,0.136261004,0.0389827394,0.0292975255,0.776740709,0.834441431,0.104880011
225,OK,8,20,67,20,8,0.0936633528,0.0475354889,0.0237506685,0.618773377,0.882585956,0.16488978
226,OK,8,22,65,22,8,0.0958935433,0.0458242187,0.0245732789,0.640224788,0.879533154,0.156436375
227,OK,8,24,63,24,8,0.0982465896,0.0444079077,0.0252729938,0.658849965,0.876480392,0.149211368
228,OK,8,26,61,26,8,0.100729386,0.0432451217,0.0258726533,0.675126731,0.873397936,0.142974146
229,OK,8,28,59,28,8,0.103350932,0.042301316,0.0263902922,0.689437715,0.87025875,0.137538999
230,OK,8,30,57,30,8,0.106122186,0.0415481856,0.026840164,0.70209083,0.867037624,0.132761106
231,OK,8,32,55,32,8,0.109056066,0.0409628201,0.0272335663,0.713335288,0.86371034,0.128526318
232,OK,8,34,53,34,8,0.112167577,0.0405268765,0.0275794862,0.723374024,0.860252907,0.124743685
233,OK,8,36,51,36,8,0.115474038,0.0402258587,0.0278851018,0.732373303,0.856640829,0.121339957
234,OK,8,38,49,38,8,0.118995408,0.0400485242,0.0281561605,0.740470152,0.852848399,0.118255484
235,OK,8,40,47,40,8,0.12275472,0.039986418,0.0283972713,0.747778121,0.848847975,0.115441148
236,OK,8,42,45,42,8,0.126778649,0.0400335224,0.0286121217,0.754391765,0.844609194,0.112856025
237,OK,8,44,43,44,8,0.131098224,0.0401860114,0.0288036429,0.76039014,0.840098095,0.110465588
238,OK,8,46,41,46,8,0.135749751,0.0404421006,0.0289741289,0.765839537,0.835276079,0.108240296
239,OK,8,48,39,48,8,0.140775986,0.0408019883,0.0291253215,0.770795625,0.830098648,0.106154472
240,OK,8,50,37,50,8,0.146227656,0.0412678898,0.029258464,0.775305124,0.824513832,0.104185371
241,OK,8.5,20,66.5,20,8.5,0.0997520694,0.0500726307,0.0237451811,0.617305327,0.876502722,0.164240854
242,OK,8.5,22,64.5,22,8.5,0.102138627,0.0482755647,0.0245673703,0.638770593,0.873293974,0.155814529
243,OK,8.5,24,62.5,24,8.5,0.104657954,0.0467877684,0.0252664009,0.657411198,0.870075616,0.148608289
244,OK,8.5,26,60.5,26,8.5,0.107317583,0.0455660724,0.0258651152,0.673703324,0.866817272,0.142383437
245,OK,8.5,28,58.5,28,8.5,0.110127329,0.0445744377,0.0263815452,0.688028591,0.863491095,0.136955598
