Row/Case,Status,VARY   1,VARY   2,FLOWEA,FLOWWA,FLOWFUR,XFIN1,XFIN2,XWIN1,XWIN2,XEAIN1,XEAIN2
47,OK,2,48,47.5,48,2,0.0333343262,0.00895517732,0.030786729,0.852083363,0.935878944,0.0932539596
48,OK,2,50,45.5,50,2,0.0344106942,0.00910534089,0.0308705894,0.854667508,0.934718715,0.0923268494
49,OK,2.5,20,75,20,2.5,0.0291155636,0.0116911441,0.0278700383,0.756631618,0.943014396,0.125832571
50,OK,2.5,22,73,22,2.5,0.0297609234,0.0113064959,0.0283502772,0.771228423,0.941888798,0.12055937
51,OK,2.5,24,71,24,2.5,0.0304356828,0.0110162386,0.0287454192,0.783470574,0.940818896,0.116198542
52,OK,2.5,26,69,26,2.5,0.0311419023,0.0108007226,0.0290758526,0.793866522,0.939782244,0.112536018
53,OK,2.5,28,67,28,2.5,0.0318819205,0.0106457362,0.0293561614,0.802791244,0.938761917,0.109418189
54,OK,2.5,30,65,30,2.5,0.0326583544,0.0105408752,0.029596989,0.810526239,0.937744655,0.106732394
55,OK,2.5,32,63,32,2.5,0.0334741181,0.0104784502,0.0298062509,0.817286317,0.93671963,0.104394347
56,OK,2.5,34,61,34,2.5,0.0343324543,0.0104527453,0.0299899382,0.823237868,0.935677606,0.102339858
57,OK,2.5,36,59,36,2.5,0.0352369772,0.0104595104,0.0301526584,0.82851153,0.934610363,0.100519237
58,OK,2.5,38,57,38,2.5,0.0361917259,0.010495608,0.0302980076,0.833211135,0.933510265,0.0988934483
59,OK,2.5,40,55,40,2.5,0.0372012296,0.0105587672,0.0304288312,0.837420119,0.932369938,0.0974314078
60,OK,2.5,42,53,42,2.5,0.0382705865,0.0106474103,0.0305474088,0.841206193,0.931182003,0.0961080496
61,OK,2.5,44,51,44,2.5,0.0394055596,0.0107605323,0.030655588,0.84462479,0.929938851,0.094902922
62,OK,2.5,46,49,46,2.5,0.0406126924,0.010897618,0.0307548822,0.847721635,0.928632424,0.0937991496
63,OK,2.5,48,47,48,2.5,0.041899451,0.0110585889,0.0308465433,0.850534698,0.927254004,0.0927826555
64,OK,2.5,50,45,50,2.5,0.0432743989,0.011243773,0.0309316171,0.853095672,0.925793982,0.0918415691
65,OK,3,20,74.5,20,3,0.0349989144,0.0138769036,0.0279055045,0.755059741,0.937095579,0.125430373
66,OK,3,22,72.5,22,3,0.0357795519,0.0134196249,0.0283876105,0.769697508,0.935832836,0.120162888
67,OK,3,24,70.5,24,3,0.0365962559,0.0130742292,0.0287844177,0.781972083,0.934619324,0.115804533
68,OK,3,26,68.5,26,3,0.0374515756,0.0128174594,0.0291163602,0.792393109,0.933432062,0.112142096
69,OK,3,28,66.5,28,3,0.0383484133,0.0126324841,0.0293980544,0.801336585,0.93225353,0.109022501
70,OK,3,30,64.5,30,3,0.0392900245,0.0125069772,0.0296401676,0.809084851,0.931069806,0.106333426
71,OK,3,32,62.5,32,3,0.0402800433,0.0124318267,0.0298506333,0.815853395,0.929869322,0.103990805
72,OK,3,34,60.5,34,3,0.0413225239,0.0124002598,0.0300354543,0.82180914,0.92864202,0.101930583
73,OK,3,36,58.5,36,3,0.0424219958,0.012407242,0.030199247,0.827083142,0.927378755,0.100103154
74,OK,3,38,56.5,38,3,0.0435835342,0.0124490605,0.0303456129,0.831779552,0.926070851,0.0984695245
75,OK,3,40,54.5,40,3,0.044812845,0.0125230325,0.0304774002,0.835982045,0.924709753,0.0969986199
76,OK,3,42,52.5,42,3,0.0461163692,0.0126273011,0.030596889,0.839758501,0.92328674,0.0956653594
77,OK,3,44,50.5,44,3,0.047501409,0.0127606934,0.0307059247,0.843164457,0.921792664,0.094449253
78,OK,3,46,48.5,46,3,0.048976282,0.0129226235,0.0308060162,0.846245696,0.9202177,0.0933333652
79,OK,3,48,46.5,48,3,0.0505505111,0.0131130314,0.0308984083,0.849040187,0.918551078,0.0923035366
80,OK,3,50,44.5,50,3,0.0522350591,0.013332349,0.0309841362,0.851579581,0.916780803,0.09134779
81,OK,3.5,20,74,20,3.5,0.0409007706,0.0160169386,0.027937543,0.753533158,0.931161684,0.125023716
82,OK,3.5,22,72,22,3.5,0.0418185648,0.0154883725,0.0284212835,0.768211047,0.929760149,0.119761972
83,OK,3.5,24,70,24,3.5,0.0427793299,0.015088765,0.028819521,0.780517526,0.928401147,0.115406086
84,OK,3.5,26,68,26,3.5,0.0437861279,0.014791348,0.0291527313,0.790963373,0.927061138,0.111743698
85,OK,3.5,28,66,28,3.5,0.0448424532,0.0145767385,0.0294355607,0.799925568,0.925721984,0.108622264
86,OK,3.5,30,64,30,3.5,0.0459522351,0.014430736,0.0296786978,0.807687261,0.924369065,0.105929801
87,OK,3.5,32,62,32,3.5,0.0471198698,0.0143428411,0.0298900901,0.814464594,0.922990038,0.10358246
88,OK,3.5,34,60,34,3.5,0.0483502725,0.0143052503,0.0300757503,0.820425009,0.921573975,0.101516322
89,OK,3.5,36,58,36,3.5,0.0496489475,0.0143121647,0.0302403,0.825699968,0.92011075,0.0996818614
90,OK,3.5,38,56,38,3.5,0.051022076,0.0143593118,0.0303873432,0.830393932,0.918590578,0.0980401215
91,OK,3.5,40,54,40,3.5,0.052476625,0.01444361,0.0305197269,0.834590809,0.917003645,0.0965600351
92,OK,3.5,42,52,42,3.5,0.0540204782,0.0145629343,0.0306397273,0.838358644,0.915339792,0.0952165001
93,OK,3.5,44,50,44,3.5,0.0556625981,0.0147159537,0.0307491827,0.841753084,0.913588216,0.093988981
94,OK,3.5,46,48,46,3.5,0.0574132228,0.0149020218,0.0308495918,0.844819962,0.911737182,0.0928604732
95,OK,3.5,48,46,48,3.5,0.0592841101,0.0151211071,0.0309421853,0.847597254,0.909773702,0.0918167235
96,OK,3.5,50,44,50,3.5,0.0612888407,0.0153737574,0.0310279793,0.850116567,0.907683177,0.0908456343
97,OK,4,20,73.5,20,4,0.0468204932,0.0181132989,0.0279661585,0.75205,0.925213345,0.124612671
98,OK,4,22,71.5,22,4,0.0478772453,0.0175147566,0.0284512981,0.766767179,0.923671453,0.119356695
99,OK,4,24,69.5,24,4,0.0489841002,0.01706185,0.0288507279,0.779105036,0.922165169,0.115003275
100,OK,4,26,67.5,26,4,0.0501446549,0.0167243936,0.0291849615,0.78957543,0.92067038,0.111340898
101,OK,4,28,65.5,28,4,0.0513630236,0.0164805172,0.0294686722,0.798556283,0.919168301,0.108217554
102,OK,4,30,63.5,30,4,0.0526438428,0.0163141922,0.0297125664,0.806331526,0.917643588,0.105521595
103,OK,4,32,61.5,32,4,0.0539923108,0.0162135657,0.0299246031,0.813117932,0.916083083,0.10316939
104,OK,4,34,59.5,34,4,0.0554142516,0.0161698284,0.0301108017,0.819083446,0.914474943,0.101097154
105,OK,4,36,57.5,36,4,0.0569162005,0.0161764371,0.0302757858,0.824359924,0.91280801,0.0992554379
106,OK,4,38,55.5,38,4,0.0585055124,0.0162285747,0.0304231581,0.829052131,0.911071326,0.0976053203
107,OK,4,40,53.5,40,4,0.060190495,0.0163227736,0.0305557606,0.833244202,0.909253741,0.0961157356
108,OK,4,42,51.5,42,4,0.0619805715,0.0164566516,0.0306758609,0.837004345,0.907343564,0.0947615548
109,OK,4,44,49.5,44,4,0.0638864802,0.0166287302,0.030785285,0.840388312,0.905328231,0.0935221897
110,OK,4,46,47.5,46,4,0.06592052,0.0168383121,0.0308855149,0.843441991,0.903193961,0.0923805572
111,OK,4,48,45.5,48,4,0.0680968546,0.0170854051,0.0309777595,0.846203367,0.900925382,0.0913222989
112,OK,4,50,43.5,50,4,0.070431893,0.0173706849,0.0310630072,0.848704005,0.898505096,0.0903351822
113,OK,4.5,20,73,20,4.5,0.0527574615,0.0201679686,0.0279913585,0.750608466,0.919251176,0.124197299
114,OK,4.5,22,71,22,4.5,0.0539548973,0.0195007315,0.0284776598,0.765364109,0.917567439,0.118947118
115,OK,4.5,24,69,24,4.5,0.055209785,0.0189954271,0.0288780413,0.777732811,0.915912169,0.114596158
116,OK,4.5,26,67,26,4.5,0.0565262775,0.0186185414,0.0292130513,0.788227464,0.914260667,0.110933756
117,OK,4.5,28,65,28,4.5,0.0579091353,0.0183457795,0.0294973861,0.797226889,0.912593474,0.107808428
118,OK,4.5,30,63,30,4.5,0.059363734,0.0181593293,0.029741767,0.805015772,0.910894495,0.105108867
119,OK,4.5,32,61,32,4.5,0.060896112,0.0180460169,0.0299541617,0.811811494,0.909149722,0.102751654
120,OK,4.5,34,59,34,4.5,0.0625130472,0.0179960522,0.0301405925,0.817782489,0.907346356,0.100673137
121,OK,4.5,36,57,36,4.5,0.0642221597,0.0180021663,0.0303056824,0.823060994,0.905472154,0.0988239417
122,OK,4.5,38,55,38,4.5,0.066032042,0.0180590131,0.0304530284,0.827752073,0.903514925,0.0971651782
123,OK,4.5,40,53,40,4.5,0.0679524191,0.0181627513,0.0305854637,0.831940082,0.901462113,0.0956657778
124,OK,4.5,42,51,42,4.5,0.0699943448,0.0183107532,0.0307052422,0.835693388,0.899300408,0.0943005786
125,OK,4.5,44,49,44,4.5,0.0721704437,0.0185014027,0.0308141721,0.839067848,0.897015379,0.0930489321
126,OK,4.5,46,47,46,4.5,0.0744952089,0.0187339621,0.0309137117,0.842109405,0.894591074,0.0918936672
127,OK,4.5,48,45,48,4.5,0.0769853731,0.01900849,0.0310050401,0.844856053,0.892009582,0.0908203084
128,OK,4.5,50,43,50,4.5,0.0796603738,0.0193258028,0.0310891084,0.847339321,0.889250512,0.0898164728
129,OK,5,20,72.5,20,5,0.0587110738,0.0221828659,0.0280131528,0.749206826,0.913275768,0.123777647
130,OK,5,22,70.5,22,5,0.0600508457,0.0214481885,0.0285003773,0.764000109,0.911448772,0.118533287
131,OK,5,24,68.5,24,5,0.0614556256,0.0208913774,0.0289014684,0.776399119,0.909642901,0.114184783
132,OK,5,26,66.5,26,5,0.0629301425,0.0204756767,0.0292370056,0.786917724,0.907832847,0.110522316
133,OK,5,28,64.5,28,5,0.0644798279,0.0201744262,0.0295217049,0.795935611,0.905998462,0.107394932
134,OK,5,30,62.5,30,5,0.0661108267,0.0199680734,0.0297662993,0.803738189,0.904122869,0.104691659
135,OK,5,32,60.5,32,5,0.0678300532,0.0198421552,0.0299787619,0.810543431,0.90219118,0.102329292
136,OK,5,34,58.5,34,5,0.0696452821,0.0197859245,0.0301651151,0.816520242,0.900189597,0.10024431
137,OK,5,36,56.5,36,5,0.0715652694,0.0197914056,0.0303299771,0.821801233,0.898104748,0.0983874097
138,OK,5,38,54.5,38,5,0.0735999056,0.0198527384,0.030476936,0.826491753,0.895923153,0.0967197297
139,OK,5,40,52.5,40,5,0.0757604051,0.0199657212,0.0306088113,0.830676377,0.893630778,0.0952101932
140,OK,5,42,50.5,42,5,0.0780595391,0.0201274914,0.0307278384,0.834423628,0.891212616,0.0938335994
141,OK,5,44,48.5,44,5,0.0805119223,0.0203363067,0.0308358014,0.837789466,0.88865227,0.0925692313
142,OK,5,46,46.5,46,5,0.0831343685,0.0205914,0.0309341282,0.840819891,0.885931497,0.0913998203
143,OK,5,48,44.5,48,5,0.0859463332,0.0208928925,0.0310239598,0.843552905,0.8830297,0.090310761
144,OK,5,50,42.5,50,5,0.0889704715,0.0212417552,0.031106199,0.846020004,0.879923322,0.0892895051
145,OK,5.5,20,72,20,5.5,0.064680747,0.0241598452,0.0280315548,0.747843411,0.907287691,0.123353751
146,OK,5.5,22,70,22,5.5,0.0661644365,0.0233589564,0.0285194625,0.762673519,0.905316094,0.118115235
147,OK,5.5,24,68,24,5.5,0.0677208872,0.0227515218,0.0289210201,0.775102291,0.903358086,0.113769181
148,OK,5.5,26,66,26,5.5,0.0693554231,0.022297625,0.0292568339,0.785644525,0.901387737,0.110106609
149,OK,5.5,28,64,28,5.5,0.0710741702,0.021968299,0.0295416362,0.794680739,0.899384187,0.106977093
150,OK,5.5,30,62,30,5.5,0.0728840709,0.0217422922,0.0297861688,0.802497038,0.897329754,0.104269997
151,OK,5.5,32,60,32,5.5,0.0747929497,0.0216038831,0.0299984068,0.809311966,0.895208637,0.101902328
152,OK,5.5,34,58,34,5.5,0.0768096183,0.0215413912,0.0301843694,0.815294883,0.893006006,0.0998106933
153,OK,5.5,36,56,36,5.5,0.0789440166,0.0215461522,0.0303486665,0.820578763,0.89070731,0.0979458588
154,OK,5.5,38,54,38,5.5,0.0812073899,0.0216118075,0.0304948732,0.825269235,0.88829773,0.0962689876
155,OK,5.5,40,52,40,5.5,0.0836125102,0.0217338074,0.0306257907,0.829451086,0.885761692,0.0947489897
156,OK,5.5,42,50,42,5.5,0.0861739472,0.0219090668,0.0307436308,0.833192992,0.883082414,0.0933606189
157,OK,5.5,44,48,44,5.5,0.0889084038,0.0221357282,0.0308501473,0.836551016,0.880241441,0.0920830819
158,OK,5.5,46,46,46,5.5,0.0918351327,0.022413007,0.0309467304,0.83957121,0.877218129,0.0908990019
159,OK,5.5,48,44,48,5.5,0.0949764566,0.0227411,0.031034474,0.84229159,0.873989061,0.0897936312
160,OK,5.5,50,42,50,5.5,0.098358425,0.023121148,0.0311142226,0.844743618,0.870527343,0.0887542391
161,OK,6,20,71.5,20,6,0.0706659171,0.0261006977,0.02804658,0.746516621,0.901287495,0.122925634
162,OK,6,22,69.5,22,6,0.072295037,0.0252348032,0.0285349307,0.761382741,0.899170024,0.117692987
163,OK,6,24,67.5,24,6,0.0740048588,0.0245776205,0.0289367108,0.773840723,0.897058422,0.113349373
164,OK,6,26,65.5,26,6,0.0758013191,0.0240861525,0.0292725495,0.784406249,0.894926123,0.109686652
165,OK,6,28,63.5,28,6,0.0776912605,0.0237291807,0.0295571926,0.793460631,0.892751539,0.106554926
166,OK,6,30,61.5,30,6,0.0796824498,0.0234837949,0.0298013867,0.801290646,0.890516155,0.103843893
167,OK,6,32,59.5,32,6,0.0817836535,0.0233330449,0.0300131059,0.808115386,0.888203232,0.101470769
168,OK,6,34,57.5,34,6,0.0840047582,0.0232643399,0.030198363,0.814104656,0.88579687,0.0993722893
169,OK,6,36,55.5,36,6,0.0863569325,0.0232683455,0.0303617558,0.819391779,0.883281303,0.0974992866
170,OK,6,38,53.5,38,6,0.0888528302,0.0233382193,0.0305068423,0.824082657,0.880640318,0.0958129437
171,OK,6,40,51.5,40,6,0.0915068443,0.0234690773,0.030636401,0.828262284,0.877856745,0.0942821523
172,OK,6,42,49.5,42,6,0.094335419,0.0236576237,0.0307526144,0.831999484,0.874911957,0.0928816142
173,OK,6,44,47.5,44,6,0.097357437,0.0239018982,0.0308572,0.835350421,0.871785353,0.0915904513
174,OK,6,46,45.5,46,6,0.1005947,0.0242011111,0.0309515027,0.838361202,0.868453787,0.0903911678
175,OK,6,48,43.5,48,6,0.104072532,0.024555549,0.0310365605,0.841069851,0.864890896,0.0892688599
176,OK,6,50,41.5,50,6,0.107820541,0.0249665392,0.0311131486,0.843507802,0.861066298,0.0882105981
177,OK,6.5,20,71,20,6.5,0.0766660389,0.0280071527,0.0280582466,0.745224914,0.895275705,0.122493312
178,OK,6.5,22,69,22,6.5,0.0784420358,0.0270774359,0.0285467998,0.760126239,0.893011155,0.117266553
179,OK,6.5,24,67,24,6.5,0.0803068533,0.0263713744,0.0289485583,0.772612874,0.890744579,0.112925367
180,OK,6.5,26,65,26,6.5,0.0822670572,0.0258429665,0.0292841703,0.78320134,0.888448763,0.109262451
181,OK,6.5,28,63,28,6.5,0.0843302276,0.0254587957,0.029568391,0.79227371,0.886101371,0.106128432
182,OK,6.5,30,61,30,6.5,0.0865049805,0.0251943321,0.0298119694,0.800117405,0.88368304,0.103413341
183,OK,6.5,32,59,32,6.5,0.0888010541,0.0250314264,0.0300228751,0.806952049,0.881176061,0.101034605
184,OK,6.5,34,57,34,6.5,0.0912294458,0.0249565997,0.0302071107,0.812947875,0.878563433,0.0989290842
185,OK,6.5,36,55,36,6.5,0.0938025947,0.0249598658,0.0303692587,0.818238546,0.875828136,0.0970476729
186,OK,6.5,38,53,38,6.5,0.0965346129,0.0250339138,0.0305128556,0.822930229,0.87295252,0.0953515704
187,OK,6.5,40,51,40,6.5,0.0994415737,0.0251735389,0.0306406524,0.827108118,0.869917762,0.0938096449
188,OK,6.5,42,49,42,6.5,0.102541866,0.0253752474,0.0307547974,0.830841184,0.866703324,0.0923965391
189,OK,6.5,44,47,44,6.5,0.105856638,0.0256369886,0.0308569651,0.834185686,0.863286384,0.0910912811
190,OK,6.5,46,45,46,6.5,0.109410342,0.0259579816,0.0309484478,0.837187786,0.859641197,0.0898762451
191,OK,6.5,48,43,48,6.5,0.113231427,0.0263386182,0.0310302185,0.839885518,0.85573834,0.0887363572
192,OK,6.5,50,41,50,6.5,0.117353211,0.0267804302,0.0311029721,0.842310286,0.851543802,0.0876584708
193,OK,7,20,70.5,20,7,0.0826805858,0.0298808791,0.0280665751,0.743966814,0.889252827,0.122056786
194,OK,7,22,68.5,22,7,0.0846048427,0.0288885029,0.0285550909,0.758902541,0.886840054,0.116835933
195,OK,7,24,66.5,24,7,0.0866262075,0.0281344262,0.0289565838,0.771417266,0.884417197,0.11249716
196,OK,7,26,64.5,26,7,0.0887518911,0.027569716,0.0292917174,0.782028306,0.88195638,0.108833998
197,OK,7,28,62.5,28,7,0.0909902302,0.0271588099,0.0295752533,0.791118461,0.879434504,0.105697599
198,OK,7,30,60.5,30,7,0.0933507136,0.0268755961,0.0298179386,0.798975773,0.876831336,0.102978326
199,OK,7,32,58.5,32,7,0.0958440791,0.0267007545,0.0300277359,0.805820378,0.874128173,0.100593816
200,OK,7,34,56.5,34,7,0.0984824676,0.0266199404,0.0302106342,0.811822923,0.871306885,0.0984810485
201,OK,7,36,54.5,36,7,0.101279628,0.0266225337,0.0303711966,0.817117401,0.868349162,0.0965909804
202,OK,7,38,52.5,38,7,0.104251177,0.0267007705,0.0305129343,0.821810234,0.865235875,0.0948848218
203,OK,7,40,50.5,40,7,0.107414923,0.0268491389,0.0306385662,0.825986812,0.861946496,0.0933314114
204,OK,7,42,48.5,42,7,0.110791266,0.0270639608,0.0307502005,0.829716249,0.858458518,0.0919053256
205,OK,7,44,46.5,44,7,0.114403696,0.0273431086,0.030849463,0.833054896,0.854746826,0.0905854892
206,OK,7,46,44.5,46,7,0.11827941,0.0276858248,0.0309375856,0.836048967,0.850782988,0.089354135
207,OK,7,48,42.5,48,7,0.122450096,0.0280926228,0.0310154674,0.838736506,0.846534419,0.0881960039
208,OK,7,50,40.5,50,7,0.126952919,0.0285652587,0.0310837124,0.841148887,0.841963349,0.0870977135
209,OK,7.5,20,70,20,7.5,0.0887090501,0.0317234866,0.0280715884,0.7427409,0.883219347,0.121616052
210,OK,7.5,22,68,22,7.5,0.0907828883,0.0306695942,0.0285598274,0.757710232,0.88065727,0.116401119
211,OK,7.5,24,66,24,7.5,0.0929622818,0.0298683609,0.0289608115,0.77025248,0.878076892,0.112064738
212,OK,7.5,26,64,26,7.5,0.0952551011,0.029267993,0.0292952158,0.780885716,0.875449669,0.108401274
213,OK,7.5,28,62,28,7.5,0.0976704573,0.0288308321,0.0295778047,0.789993434,0.872751723,0.105262402
214,OK,7.5,30,60,30,7.5,0.100218734,0.0285292213,0.0298193208,0.797864272,0.869961931,0.102538818
215,OK,7.5,32,58,32,7.5,0.102911694,0.0283426975,0.0300277157,0.804718863,0.867060575,0.100148362
216,OK,7.5,34,56,34,7.5,0.105762653,0.0282560722,0.0302089615,0.810728252,0.86402837,0.0980281378
217,OK,7.5,36,54,36,7.5,0.108786706,0.0282581093,0.0303675985,0.816026749,0.860845679,0.0961291561
218,OK,7.5,38,52,38,7.5,0.112001017,0.0283406073,0.0305071084,0.820721029,0.857491858,0.0944126347
219,OK,7.5,40,50,40,7.5,0.115425179,0.0284977616,0.0306301734,0.824896667,0.85394463,0.092847377
220,OK,7.5,42,48,42,7.5,0.119081664,0.0287257232,0.0307388564,0.828622916,0.850179462,0.0914078852
221,OK,7.5,44,46,44,7.5,0.122996374,0.0290223023,0.0308347279,0.831956218,0.846168879,0.0900729715
222,OK,7.5,46,44,46,7.5,0.127199339,0.02938678,0.0309189522,0.834942835,0.841881688,0.0888247145
223,OK,7.5,48,42,48,7.5,0.131725588,0.0298198094,0.0309923459,0.837620821,0.837282044,0.0876476544
224,OK,7.5,50,40,50,7.5,0.136616258,0.0303233925,0.0310554112,0.840021515,0.832328307,0.0865281536
225,OK,8,20,69.5,20,8,0.0947509422,0.0335365273,0.0280733114,0.741545814,0.877175729,0.121171095
226,OK,8,22,67.5,22,8,0.0969756243,0.0324222431,0.0285610354,0.756547957,0.874463323,0.115962091
227,OK,8,24,65.5,24,8,0.0993144604,0.0315747071,0.0289612686,0.769117156,0.871724254,0.111628079
228,OK,8,26,63.5,26,8,0.101775994,0.0309393327,0.0292946941,0.779772197,0.868929295,0.107964252
229,OK,8,28,61.5,28,8,0.104370128,0.0304764141,0.029576075,0.788897238,0.86605378,0.104822808
230,OK,8,30,59.5,30,8,0.10710816,0.0301567848,0.0298161469,0.796781489,0.863075676,0.102094774
231,OK,8,32,57.5,32,8,0.110002903,0.0299588658,0.0300228469,0.803646057,0.859974232,0.0996981965
232,OK,8,34,55.5,34,8,0.113068875,0.0298666462,0.0302021269,0.809662378,0.85672898,0.0975702943
233,OK,8,36,53.5,36,8,0.11632255,0.029868292,0.0303585006,0.814965067,0.85331893,0.0956621324
234,OK,8,38,51.5,38,8,0.119782679,0.02995518,0.0304954163,0.81966104,0.849721885,0.0939349304
235,OK,8,40,49.5,40,8,0.123470688,0.0301212272,0.0306155148,0.823836056,0.845913776,0.09235745
236,OK,8,42,47.5,42,8,0.127411173,0.0303624283,0.0307208087,0.827559499,0.841867997,0.0909041114
237,OK,8,44,45.5,44,8,0.131632516,0.030676546,0.0308128069,0.8308879,0.837554654,0.0895536036
238,OK,8,46,43.5,46,8,0.136167655,0.0310629169,0.0308925992,0.833867566,0.832939721,0.0882878382
239,OK,8,48,41.5,48,8,0.141055053,0.031522353,0.0309609108,0.836536556,0.827984009,0.0870911389
240,OK,8,50,39.5,50,8,0.146339931,0.0320571246,0.0310181321,0.838926179,0.822641908,0.0859495917
241,OK,8.5,20,69,20,8.5,0.100805791,0.0353214967,0.0280717709,0.740380248,0.871122418,0.12072189
242,OK,8.5,22,67,22,8.5,0.103182523,0.0341479274,0.0285587431,0.755414416,0.868258714,0.115518822
243,OK,8.5,24,65,24,8.5,0.10568215,0.0332549382,0.0289579849,0.768009994,0.865359844,0.111187148
